custom/blocked_time,custom/overtakes,train/actor_loss,custom/overtake_reward,custom/routes_completed,custom/total_reward,train/learning_rate,train/critic_loss,train/n_updates,train/ent_coef,custom/avg_speed,custom/mean_reward,custom/total_distance,train/ent_coef_loss,train/std,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,attention/steer_share/next_angle,attention/steer/cam,attention/steer/next_angle,attention/throttle/maneuver,attention/throttle/lidar,attention/steer/route,attention/steer_share/cam,attention/steer/lidar,attention/throttle/waypoints,attention/throttle/next_angle,attention/steer_share/speed,attention/throttle/sensors,attention/throttle_share/speed,attention/steer_share/lidar,attention/throttle_share/cam,attention/steer_share/maneuver,attention/steer/waypoints,attention/steer_sensors_vs_route,attention/steer/speed,attention/steer/maneuver,attention/throttle/cam,attention/throttle/speed,attention/throttle_share/next_angle,attention/throttle_share/waypoints,attention/throttle/prev_action,attention/steer_share/prev_action,attention/throttle_share/lidar,attention/throttle/route,attention/steer/sensors,attention/throttle_share/maneuver,attention/steer/prev_action,attention/steer_share/waypoints,attention/throttle_share/prev_action
,,-14.383515357971191,,,,9.990056475129063e-05,0.09597036242485046,39999,0.02106187678873539,,,,-5.893710136413574,,,,,,,,1.6266642808914185,0.5174330472946167,0.02675241231918335,0.04885365813970566,0.10083933174610138,0.42950159311294556,31.462203979492188,0.18432025611400604,0.036788925528526306,0.0031283798161894083,7.525146484375,0.40280675888061523,18.132518768310547,11.20748233795166,46.23346710205078,4.208681583404541,0.3994235396385193,1.3590984344482422,0.1237599104642868,0.06921672821044922,0.3649924695491791,0.14314810931682587,0.396270751953125,4.660039901733398,0.09170424938201904,19.683120727539062,12.77328109741211,0.07531988620758057,0.583734929561615,6.188275337219238,0.3237121105194092,24.286706924438477,11.616144180297852
0.0,0,-14.690793991088867,173.18590511591773,0.05728924080111784,171.8265676916995,9.99000796194589e-05,0.10225186496973038,40243,0.02060871571302414,11.453463482656458,0.20553417188002332,132.82950551355316,-6.309064865112305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6000000000000008,0,-14.791891098022461,0.0,0.09094865100087032,108.15259981481661,9.989916701811474e-05,0.28750064969062805,40702,0.01977800391614437,31.6561424533576,0.23511434742351436,201.91449440037832,-8.73639965057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.408797264099121,82.54980544242805,0.03705337450374945,59.176288139847074,9.989873358364958e-05,0.0870424211025238,40920,0.019416730850934982,27.462689955367782,0.27021136136916474,83.28890255093575,-5.429689884185791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-14.161022186279297,119.08699445715958,0.04906771344455348,97.56025304262285,9.989806553971916e-05,0.0734238401055336,41256,0.0188678540289402,22.832802754290782,0.2894962998297414,106.64841914363205,-4.65077018737793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.2179081290960312,248,1206,79.44107206999999,51257,10,396.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.16828727722168,288.9269774577427,0.14140969162995595,290.7169084634823,9.98962304186901e-05,0.06498682498931885,42179,0.0174516960978508,25.914947358873214,0.31462868881329253,332.26358059141785,-3.9186320304870605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9999999999999973,0,-14.812904357910156,114.51010914004816,0.09991235758106924,163.74568386791069,9.989519456695428e-05,0.12651684880256653,42700,0.01673218421638012,33.341582834544106,0.31368904955538446,241.46329441294074,-4.812932014465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-14.780759811401367,0.0,0.05541433655312659,51.13932414877354,9.98947671057191e-05,0.1312122344970703,42915,0.01646624319255352,37.519120668306655,0.236756130318396,112.38469364028424,-1.3813589811325073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5999999999999988,0,-15.056453704833984,0.0,0.04339378238341969,11.14426450303317,9.989450068848403e-05,0.11646055430173874,43049,0.016315609216690063,35.9332383143869,0.08255010742987534,67.1529673403129,-6.289823055267334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.2172032743692398,252,1362,84.90074894000001,53050,10,411.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000002,0,-15.775349617004395,18.192539635980072,0.05608591885441527,58.52374861762668,9.98940632878276e-05,0.11504960060119629,43269,0.01604613848030567,30.869258251288457,0.2648133421612067,94.42999883834273,-7.4546356201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8999999999999977,0,-15.505876541137695,1.9674905180211877,0.015212527964205816,17.686534439496654,9.98938485642212e-05,0.09870963543653488,43377,0.015920212492346764,22.460568899240254,0.16226178384859316,33.83660655817948,-7.121949672698975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.950000000000049,0,-15.801467895507812,337.04339731658513,0.5256723716381418,753.4820684810174,9.988900342747076e-05,0.07682894170284271,45814,0.013451915234327316,24.483323333810958,0.30905745220714415,828.6203098814003,0.3161797523498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3500000000000005,0,-16.319992065429688,107.09366276333954,0.054575986565911,111.63581755961255,9.988818034252369e-05,0.0721072107553482,46228,0.013107304461300373,22.48973103460326,0.2690019700231628,129.39398497412913,-1.808199405670166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.21588145196437836,256,1672,94.59189295999998,56229,10,440.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.78026008605957,14.670119802125653,0.011397720455908818,-8.188485752503077,9.98880371976634e-05,0.15020892024040222,46300,0.013037409633398056,21.041860198841817,-0.1121710377055216,21.133093032985926,-4.540716171264648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.889984130859375,0.0,0.2483262325015216,165.24700247182585,9.988616439523821e-05,0.0893404483795166,47242,0.012255433946847916,30.766788851781087,0.1752354214971642,402.6461030486971,-0.5055644512176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.773579597473145,0.0,0.016853932584269662,9.961300123532325,9.988600733511492e-05,0.5830220580101013,47321,0.012192058376967907,30.218743031035945,0.12451625154415406,33.2880772203207,-1.0040595531463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-15.596768379211426,0.0,0.01423785594639866,8.547850677605211,9.98858462989148e-05,0.10406758636236191,47402,0.012136897072196007,28.69024671452945,0.10424208143420989,32.47418937180191,-0.047955721616744995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.2152697741985321,260,1782,96.61665094,57403,10,450.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.299999999999993,0,-16.242046356201172,0.0,0.03882418191902385,40.3666625329809,9.988555007217138e-05,0.16197720170021057,47551,0.01203442644327879,33.69912799465221,0.26911108355320595,69.99543431517668,-2.685572624206543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.45000000000007,0,-15.964385986328125,155.48554619078365,0.19744058500914077,343.45018228619426,9.988309876310905e-05,0.0757787823677063,48784,0.011238429695367813,23.83356941966467,0.27832267608281547,408.18063798267394,-2.1833267211914062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.649999999999981,0,-15.596122741699219,4.390890162637906,0.06681922196796339,53.74548252912666,9.988252421085698e-05,0.12838053703308105,49073,0.011055312119424343,33.52751591281929,0.18532925010043677,134.79340341687202,-0.6910282373428345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-16.097505569458008,0.0,0.08115015974440895,37.93762155833758,9.988201725436672e-05,0.0834776759147644,49328,0.010924571193754673,35.828118679241406,0.14819383421225618,127.14382792497054,-0.9637380838394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.21453262865543365,264,1957,101.57516149000001,59329,10,466.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0,-16.226015090942383,109.67601834303126,0.05488565488565489,128.44930768303055,9.988133932633572e-05,0.13470496237277985,49669,0.010742506012320518,28.21998981642431,0.3755827710030133,133.76246897084638,-4.594722747802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-15.621559143066406,,,,9.988068326915241e-05,0.08044660091400146,49999,0.010576583445072174,,,,-2.816784381866455,,,,,,,,1.8751386404037476,0.6418447494506836,0.03580737113952637,0.048054039478302,0.12074152380228043,0.4407421350479126,33.61173629760742,0.2721838653087616,0.05019392818212509,0.004597021732479334,6.808044910430908,0.4128601551055908,20.241153717041016,14.253559112548828,43.380672454833984,4.049894332885742,0.41186124086380005,1.6486594676971436,0.13000541925430298,0.07733618468046188,0.3769991397857666,0.17590545117855072,0.5289717316627502,5.775733470916748,0.09255748987197876,17.833528518676758,13.893528938293457,0.08561044931411743,0.7266336679458618,5.529499530792236,0.3405464291572571,21.568098068237305,10.65043830871582
3.1999999999999966,0,-16.029468536376953,63.49662787238894,0.09063625450180073,89.83704318309124,9.988064152013222e-05,0.10601838678121567,50020,0.010566209442913532,30.15868543171582,0.2552188726792365,147.2422314537689,1.808284878730774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6000000000001,0,-15.275837898254395,0.0,0.07959961868446139,58.196316548360755,9.987977075685265e-05,0.12509112060070038,50458,0.01034500077366829,25.533181255888493,0.13256564134022952,155.43688500393182,-1.0606106519699097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
