train/ent_coef,train/learning_rate,custom/routes_completed,train/n_updates,train/actor_loss,train/critic_loss,custom/mean_reward,custom/overtake_reward,custom/avg_speed,custom/blocked_time,custom/total_reward,train/ent_coef_loss,custom/total_distance,custom/overtakes,rollout/ep_len_mean,train/std,time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,attention/throttle/waypoints,attention/steer/cam,attention/throttle_share/lidar,attention/throttle/maneuver,attention/throttle/sensors,attention/steer/next_angle,attention/throttle/speed,attention/throttle_share/cam,attention/steer_share/speed,attention/steer/waypoints,attention/throttle_share/next_angle,attention/throttle/next_angle,attention/throttle_share/prev_action,attention/throttle/lidar,attention/steer_share/next_angle,attention/steer_share/prev_action,attention/steer_share/waypoints,attention/steer/speed,attention/steer/route,attention/steer_share/lidar,attention/throttle_share/maneuver,attention/steer/sensors,attention/throttle_share/speed,attention/throttle/route,attention/steer_share/maneuver,attention/steer_share/cam,attention/throttle_share/waypoints,attention/steer/maneuver,attention/steer/lidar,attention/throttle/cam,attention/steer_sensors_vs_route,attention/steer/prev_action,attention/throttle/prev_action
0.008359193801879883,9.987213958908393e-05,0.04447351209941138,54311,-16.988391876220703,0.0644490197300911,0.2416592403284434,0.0,37.71330076229584,0.0,31.174042002369198,-2.392219066619873,67.25088685937226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,497.39,0.21286749839782715,200,64312,276,19,114.61636059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008183963596820831,9.987069069330908e-05,0.14981729598051158,55040,-17.652950286865234,0.06352298706769943,0.4351699518266767,193.56775378856221,38.0695411119039,2.1000000000000005,317.674064833474,-2.299025058746338,385.5462272679433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00816462654620409,9.987053765555184e-05,0.013816102906145784,55117,-17.070911407470703,0.23567554354667664,0.006155086840981274,22.65743090104588,27.450659207390736,0.0,0.48009677359653935,-4.034125804901123,29.491126026026905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00810860563069582,9.986992550570127e-05,0.11533333333333333,55425,-17.882938385009766,0.054224081337451935,0.22337654018564143,0.0,40.019410560884204,2.3499999999999996,69.0233509173632,0.9804425239562988,171.48070517927408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008085682056844234,9.98687449363141e-05,0.12464101091326824,56019,-16.8192138671875,0.08953411132097244,0.1969650504925909,0.0,23.514191386134165,26.45000000000024,117.19420504309159,-8.392184257507324,194.13862090720795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,504.57,0.21208395063877106,287,66020,280,19,118.98652168999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008144954219460487,9.986699794498732e-05,0.16555269922879176,56898,-17.404094696044922,0.03915080800652504,0.2796214901355942,251.1759127558415,28.05111955492208,0.0,246.06691131932286,2.2948222160339355,342.53512753825635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008148353546857834,9.986685285993638e-05,0.013211845102505695,56971,-17.063495635986328,0.04006252810359001,0.08368494730923494,22.938155638795404,27.391520511620378,1.5000000000000007,6.192686100883385,4.086061477661133,27.947993256151676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008191619999706745,9.986637388127369e-05,0.08915211970074813,57212,-17.695419311523438,0.12967371940612793,0.07198625564987579,0.0,39.21391882993315,3.899999999999994,17.42067386726994,3.529043674468994,131.58946087025106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00823384802788496,9.986579553098297e-05,0.0659000442282176,57503,-16.960193634033203,0.10940749943256378,0.11745587021569764,20.815095636077235,34.58445403505306,5.449999999999989,34.29711410298371,4.567730903625488,139.96775259450078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,485.51,0.21148525178432465,364,67504,284,19,116.55617663999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008261550217866898,9.986561069773983e-05,0.011770031688546853,57596,-16.7651424407959,0.12328492105007172,-0.16359762239200526,0.0,22.386482604406307,0.0,-15.378176504848495,0.30091312527656555,28.944519490003586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00831933319568634,9.986504824925093e-05,0.0737527114967462,57879,-17.011335372924805,0.10337306559085846,0.4199136889778416,139.6713513006369,34.53498339427961,0.0,119.25548766970701,2.707646369934082,135.93060662411153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008387898094952106,9.986385379678582e-05,0.1223717409587889,58480,-16.502601623535156,0.09371773898601532,0.2995104785828595,136.3266118035189,36.829733514142795,1.4500000000000006,180.30530810688143,2.0361640453338623,307.6290879091248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008446626365184784,9.986270108740387e-05,0.10235294117647059,59060,-16.919219970703125,0.08170951902866364,0.2927771153430646,122.2238016491112,21.66987417367458,0.05,170.10350401432055,-1.172101616859436,174.6037295870483,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,462.55,0.21093317866325378,440,69061,288,19,112.73616431999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008469752036035061,9.986250035766055e-05,0.01631321370309951,59161,-16.49695587158203,0.12126720696687698,0.17624234063078517,27.051207141835445,21.920498668240025,0.0,17.976718744340086,1.6166701316833496,30.835006760433316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00850999541580677,9.986193791797461e-05,0.0685077004779607,59444,-16.816835403442383,0.09528398513793945,0.28811185234366077,38.94804717270626,33.756722000467995,0.0,81.82376606559966,-5.358248710632324,132.95247675199062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008565880358219147,9.986138939175763e-05,0.061053984575835475,59720,-16.531461715698242,0.07952673733234406,0.1182460104367095,32.87963107200354,24.744113139585334,0.0,32.75414489096853,2.8599143028259277,94.96333216875792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00858835969120264,9.9860834904838e-05,,59999,-16.489999771118164,0.07391545176506042,,,,,,3.983832836151123,,,,,,,,,,0.0667090117931366,0.6540602445602417,16.22090721130371,0.02876652218401432,0.43624404072761536,0.016534559428691864,0.17325735092163086,43.637123107910156,8.282896995544434,0.3916775584220886,0.4362558126449585,0.00401207385584712,10.48484992980957,0.14917734265327454,0.8493907451629639,15.97977066040039,20.1207218170166,0.16123798489570618,0.40855005383491516,17.208820343017578,3.1279489994049072,0.7621729373931885,18.839265823364258,0.08543054014444351,3.958915948867798,33.599483489990234,7.253653526306152,0.07706575095653534,0.3349933624267578,0.40131354331970215,1.8655558824539185,0.31106823682785034,0.09642506390810013
0.008627694100141525,9.986025060846783e-05,0.10057708161582853,60293,-18.672733306884766,0.058141984045505524,0.3072205884457374,107.24056880763041,31.628816659836133,7.79999999999998,176.34461776785326,0.5391456484794617,251.86832634732127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,458.73,0.21050003170967102,504,70294,292,19,112.77948609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008824029937386513,9.985720593545538e-05,0.2268628381585192,61825,-16.412063598632812,0.04519355669617653,0.22033073977768175,262.62276019908495,21.20303000671058,0.0,337.7670240791861,-6.282688617706299,451.1573753012344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008829775266349316,9.985705887018546e-05,0.007947019867549669,61899,-17.37287712097168,0.08767624944448471,-0.055292462040038626,0.0,17.3224882758871,0.0,-4.146934653002897,0.6803038716316223,17.753913171589375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008850231766700745,9.985687205770224e-05,0.018824871648602397,61993,-16.69121551513672,0.15441647171974182,0.04617490208383641,25.038937470716487,25.398134955144076,1.900000000000001,4.386615697964459,-0.6835200786590576,33.391586765879765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008872795850038528,9.985662562448237e-05,0.029182879377431907,62117,-15.954797744750977,0.11158747971057892,0.2631909126625828,52.658206218734584,34.562287452300446,0.0,32.898864082822854,-2.1098616123199463,59.72694328054786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,466.85,0.20981904864311218,592,72118,296,19,114.02932407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008982948958873749,9.985467006847584e-05,0.1716383662230381,63101,-16.981245040893555,0.15590249001979828,0.2917272548773449,248.05371703380442,26.997177317722244,3.2499999999999964,287.3513460541847,1.885596513748169,368.92753450013697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00904813315719366,9.98540917522465e-05,0.05295138888888889,63392,-16.5684871673584,0.07628524303436279,0.3717657901881199,134.73347218182957,29.891928559101856,0.0,108.55561073493101,5.2695112228393555,121.03548502083868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009114502929151058,9.985354920968527e-05,0.08832976445396146,63665,-17.75067138671875,0.10130734741687775,0.2922007184100897,15.98817533443143,43.16918616294337,0.0,80.06299684436458,3.775202751159668,164.0403892789036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009138128720223904,9.985336240050152e-05,0.01553556827473426,63759,-17.75225830078125,0.08347291499376297,0.05020566533768664,26.470093481443733,28.274653613812806,0.0,4.769538207080231,3.0244359970092773,37.04836727119982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,476.46,0.20930160582065582,675,73760,300,19,117.74778478000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009287980385124683,9.985221173929539e-05,0.07386363636363637,64338,-17.124662399291992,0.09608536958694458,0.1859514112499908,49.20221823266893,20.423668097194554,19.050000000000136,107.85181852499466,0.36407142877578735,164.20314342400525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009390255436301231,9.985143469896856e-05,0.11228070175438597,64729,-16.894920349121094,0.1258329451084137,0.346904135704982,89.90193561954759,37.348628334984,3.2499999999999964,135.98642119635295,-2.903167247772217,203.15023787412792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009411620907485485,9.985112666592046e-05,0.02990732940185341,64884,-17.476211547851562,0.15261578559875488,0.16846229027041468,0.0,34.10789534961201,0.5499999999999999,26.28011728218469,-0.8559132814407349,73.58242007158697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009494374506175518,9.985038738855328e-05,0.07160596026490067,65256,-18.861892700195312,0.12062853574752808,0.3707122658502356,64.4214128960088,33.320391488597636,2.549999999999999,138.27567516213787,0.8174238204956055,172.39753356110305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,472.69,0.20882414281368256,754,75257,304,19,117.23614686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009528270922601223,9.985021449343686e-05,0.020327868852459016,65343,-17.692432403564453,0.14511483907699585,0.13480829172945344,0.0,24.802372244828817,1.1500000000000004,11.863129672191903,0.5406967997550964,30.12769150873646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009540805593132973,9.985009525551315e-05,0.008122743682310469,65403,-17.217880249023438,0.2192872166633606,-0.13820594868074965,0.0,21.756040747361432,0.0,-8.430562869525728,3.926185369491577,18.14036666881293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009578339755535126,9.984986274176781e-05,0.0225123818099955,65520,-17.10488510131836,0.2195698320865631,0.06545281863466161,0.0,28.0444255209693,0.0,7.723432598890071,2.735812187194824,45.76870455220342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00961233489215374,9.984957657137774e-05,0.028854080791426217,65664,-17.28014373779297,0.12013654410839081,0.14243113589838258,0.0,34.88453194008173,2.6999999999999984,20.652514705265475,1.8943575620651245,70.02854729536921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,436.83,0.20867951214313507,775,75665,308,19,108.38961611999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009702838025987148,9.984880351592632e-05,0.027054619703930576,66053,-15.401813507080078,0.10510674864053726,0.12378738176414661,33.33396298304596,9.455786942476713,3.099999999999997,48.27707888801718,-3.121281623840332,50.96987967564564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009895511902868748,9.984691957847624e-05,0.20076563164610803,67001,-16.20796775817871,0.10578309744596481,0.28414586978419487,41.61126518673527,33.956750586915945,22.000000000000178,269.6544304252009,0.7882692217826843,447.2141241868958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009980696253478527,9.984614057158632e-05,0.07561436672967864,67393,-16.713504791259766,0.090457484126091,0.24798873044674744,0.0,21.064597729765172,18.150000000000123,97.45957106557174,-4.241951942443848,114.6774123965879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0100332610309124,9.98455304841393e-05,0.0688976377952756,67700,-16.719764709472656,0.08845043182373047,0.22995913869556678,39.98845168345751,23.387837844962572,0.0,70.82741471823456,0.7916756868362427,99.86698015220463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,433.69,0.20815972983837128,881,77701,312,19,107.67727200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010166910476982594,9.984382940330115e-05,0.25026014568158167,68556,-16.659423828125,0.09643007814884186,0.30952252069111313,109.00077314526311,38.239529683150266,2.499999999999999,265.26080023228394,1.2405977249145508,454.8528882493265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010178388096392155,9.984341407152349e-05,0.07259528130671507,68765,-17.220211029052734,0.1065404936671257,0.45733766368304635,0.0,40.91639569391415,0.0,96.04090937343973,0.709740161895752,119.08611224777997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010244447737932205,9.984240654780445e-05,0.06988148753575807,69272,-17.16748046875,0.1135234385728836,0.33260768446584177,159.1884743156558,24.34821180853007,0.0,168.96470370864762,1.5878987312316895,171.55888760928065,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010348301380872726,9.984096184322148e-05,,69999,-15.946389198303223,0.08942050486803055,,,,,,-0.5821261405944824,,,,,,,,,,0.055484067648649216,0.6476538777351379,17.505939483642578,0.037733543664216995,0.4470118582248688,0.023491613566875458,0.19990161061286926,40.930335998535156,9.470525741577148,0.36685502529144287,0.43546435236930847,0.004188603721559048,10.654388427734375,0.16838449239730835,1.1920344829559326,16.829370498657227,18.61531639099121,0.18663717806339264,0.3953111469745636,16.932771682739258,3.922933340072632,0.731636106967926,20.782588958740234,0.07990428805351257,4.096091270446777,32.863887786865234,5.768350124359131,0.08072232455015182,0.3336968421936035,0.3936968445777893,1.8507853746414185,0.33165907859802246,0.1024814322590828
0.010366269387304783,9.984068760887483e-05,0.1503972758229285,70137,-17.722057342529297,0.18769952654838562,0.27145918684410825,51.739248596823316,20.253247052424957,38.34999999999996,235.08365580699774,1.853026032447815,243.32048926409334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,443.96,0.2074170857667923,1008,80138,316,19,112.75934335000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010411531664431095,9.984028023246448e-05,0.03444034440344403,70342,-15.672245025634766,0.1181228756904602,0.3375164625838412,66.2306921343553,29.531977534989146,2.25,69.5283912922713,-2.018348217010498,84.20385221764445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010466190986335278,9.983926278868784e-05,0.08237986270022883,70854,-15.822625160217285,0.12975063920021057,0.12545563915108185,32.546810752710044,23.451199509420405,1.1500000000000004,64.35874288450499,-6.7205657958984375,166.8450964698568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01055445708334446,9.983681856028376e-05,0.2110469909315746,72084,-17.098451614379883,0.17719319462776184,0.33262877955894915,294.7690023319675,31.412667903707455,7.299999999999982,409.4660276370664,0.03441539406776428,536.7287618890405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010560382157564163,9.98364330505817e-05,0.03094302554027505,72278,-16.543346405029297,0.13304352760314941,-0.0537777446665487,0.0,21.759358521715928,1.800000000000001,-10.486660209976996,-0.4569503366947174,58.697756787063554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,452.33,0.20695000886917114,1114,82279,320,19,115.35494535999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0105981957167387,9.983588062045703e-05,0.08654383026242322,72556,-16.90243911743164,0.11957962810993195,0.3486898314518558,56.82310596461678,39.88664602142759,0.0,97.28446297506777,1.785109519958496,154.3015928072855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010695752687752247,9.983240908932718e-05,0.4822389666307858,74303,-16.876235961914062,0.1181066632270813,0.338497722238372,82.81755409762872,36.81948353577961,26.50000000000024,591.6940184726742,-0.9918311834335327,893.5628987597302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01073933020234108,9.983058889461364e-05,0.2332493702770781,75219,-16.334238052368164,0.1003357470035553,0.2989035254795516,141.70508182642286,37.755720457490504,0.15000000000000002,274.0945328647488,-4.692157745361328,480.5255696391687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010762511752545834,9.982873692322251e-05,0.14377788795240456,76151,-16.063282012939453,0.09755487740039825,0.23063237823848953,214.54068585027255,22.895622225325354,0.0,215.18000889651074,1.0584638118743896,296.40059572272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,480.02,0.20599417388439178,1312,86152,324,19,125.23369779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010780946351587772,9.982839315790057e-05,0.06162294081757169,76324,-16.88641929626465,0.16486087441444397,0.15519649846498454,0.0,37.37968745035567,4.3499999999999925,27.00419073290731,1.8775906562805176,90.05878569581546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010819132439792156,9.982749102514469e-05,0.10447011551983927,76778,-16.1352481842041,0.13219653069972992,0.3070839062088719,115.71469173942603,35.68188132345496,3.949999999999994,139.72317732503672,0.4419627785682678,225.16776378266513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010838267393410206,9.982708963699755e-05,0.03067484662576687,76980,-16.666301727294922,0.11269758641719818,0.28072483450632135,84.84691383127985,25.854770416283746,0.0,56.98714140478323,-2.1483051776885986,72.65198028134182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01082995068281889,9.982678164169197e-05,0.03590010405827263,77135,-16.928070068359375,0.20324769616127014,0.28096062370765024,66.61415817078341,31.90537506176711,0.39999999999999997,43.829857298393435,1.27738356590271,68.85757171898149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,471.84,0.20576907694339752,1362,87136,328,19,124.50699377999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010970969684422016,9.982325264569185e-05,0.3603520148216767,78911,-16.704769134521484,0.09238342195749283,0.2523059439513528,289.9155999399837,30.39933531945153,4.6499999999999915,448.347662401554,2.6680970191955566,749.6343782860786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011079942807555199,9.98210907691994e-05,,79999,-17.080631256103516,0.14546114206314087,,,,,,0.24476298689842224,,,,,,,,,,0.07637275010347366,0.5842558145523071,17.614151000976562,0.038635753095149994,0.44336459040641785,0.020076213404536247,0.21962134540081024,39.37529373168945,8.95872688293457,0.41520047187805176,0.5192376971244812,0.005219065584242344,9.199454307556152,0.17704688012599945,1.0475903749465942,16.720603942871094,21.66543960571289,0.17168667912483215,0.4366627037525177,17.154565811157227,3.843818187713623,0.6716720461845398,21.849828720092773,0.10102501511573792,3.966214418411255,30.48686408996582,7.5982208251953125,0.07600925862789154,0.3287532329559326,0.39577680826187134,1.538194179534912,0.3204367160797119,0.09246739745140076
0.011053989641368389,9.981894083815368e-05,0.3979591836734694,81081,-14.380880355834961,0.09949182718992233,0.1934429334150534,0.0,20.399593749268373,84.89999999999732,419.9646084440809,0.7358582019805908,614.7921140259132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011054832488298416,9.98181837977334e-05,0.09104859335038364,81462,-17.466217041015625,0.1058293953537941,0.3633478968509568,119.50087408432971,33.1475432362493,0.9000000000000002,138.7988965970655,1.842719316482544,175.5816564776469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011060791090130806,9.98178241548701e-05,0.04446978335233751,81643,-16.648950576782227,0.10765434801578522,0.31092795832547765,84.1565371572431,32.12015212035532,0.0,56.58888841523694,-0.015530645847320557,80.90999736450613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,493.05,0.20488306879997253,1613,91644,332,19,130.05652131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011065006256103516,9.981573188084963e-05,0.164850136239782,82696,-16.985523223876953,0.09805954992771149,0.24824050523227437,180.57790727407246,24.12848276196043,13.600000000000058,261.6454925148172,2.50571870803833,352.80887303175405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011077359318733215,9.981289651713344e-05,0.29174543163201005,84123,-15.322816848754883,0.10886906087398529,0.19609746546877235,210.5075263929104,24.486728418169044,9.349999999999998,280.0271806894069,-1.151059627532959,485.3487557088956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011081982403993607,9.98127435238862e-05,0.01342925659472422,84200,-16.669891357421875,0.17964500188827515,-0.006521281128694198,0.0,25.882702046361576,0.0,-0.5086599280381474,-7.3505401611328125,27.80156110227108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0110789118334651,9.981266205999744e-05,0.006644518272425249,84241,-15.9288330078125,0.10418973863124847,-0.21022863908532696,0.0,15.850756811135376,0.0,-8.829602841583732,0.2679266333580017,8.993791854009032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,498.78,0.2044207751750946,1750,94242,336,19,129.63436183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011182781308889389,9.980846572145335e-05,0.25613188580619217,86353,-16.87619400024414,0.10538630187511444,0.25554357378986525,278.96459304556646,21.160798522936105,0.0,539.9635714179852,-2.7575011253356934,620.6627304656431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
