custom/total_distance,custom/total_reward,custom/routes_completed,custom/avg_speed,custom/mean_reward,rollout/ep_rew_mean,time/fps,train/std,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,attention/steer/lidar,attention/steer_share/maneuver,attention/throttle_share/cam,attention/steer/sensors,attention/throttle/lidar,attention/throttle_share/prev_action,attention/steer/waypoints,attention/steer_share/cam,attention/steer_share/lidar,attention/steer_share/angle,attention/throttle/speed,attention/throttle_share/maneuver,attention/throttle_share/angle,attention/steer/speed,attention/throttle_share/waypoints,attention/throttle/sensors,attention/throttle/prev_action,attention/throttle_share/lidar,attention/throttle/angle,attention/steer/cam,attention/steer_share/waypoints,attention/throttle/route,attention/steer_share/prev_action,attention/throttle/cam,attention/steer/angle,attention/steer_sensors_vs_route,attention/steer/maneuver,attention/steer/prev_action,attention/steer/route,attention/throttle_share/speed,attention/steer_share/speed,attention/throttle/waypoints,attention/throttle/maneuver,train/n_updates,train/ent_coef,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss
14.315260162111372,-8.458191902067599,0.012773722627737226,13.380312260294632,-0.10843835771881537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.8259381,26,0.22313019633293152,133,90.025,40,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.12292165134568,-4.0187170117949735,0.03828197945845005,20.984117540077033,-0.028300824026725166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.473092656524386,-9.020598197426867,0.021062271062271064,17.27985742619633,-0.087578623275989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.229240515269339,-9.190898910692924,0.008294930875576038,10.404425503359551,-0.1584637743222918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.152665535308188,-7.943326256970225,0.010970464135021098,12.732278058545841,-0.09806575625889168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.8010933636363635,26,0.22313019633293152,148,90.47727272727273,44,3981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.955036141443998,-7.368829073988729,0.01904761904761905,16.95035566353788,-0.068867561439147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.42496118496638,0.6837605432280718,0.062280701754385964,24.34695755126209,0.0032252855812644897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9075085404329,-8.393029032951373,0.00779896013864818,10.186882420511493,-0.1311410786398652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.41172682843171,-9.255249270329365,0.013979496738117428,14.430577597795729,-0.11150902735336585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.658718708333333,26,0.22313019633293152,165,92.5625,48,4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.397791337687522,-7.720230531629659,0.017786561264822136,14.908597445229923,-0.09082624154858422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.698553055990487,-6.649669174447672,0.017826825127334467,16.34122319165656,-0.06583830865789773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.114404629915953,-8.459881164920738,0.02186878727634195,16.53141515613638,-0.07981019966906357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.772848239168525,-7.3787731251330495,0.026785714285714284,18.440244156976604,-0.0590301850010644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.651232596153846,26,0.22313019633293152,181,93.38461538461539,52,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.67159609659575,-5.3578656396453574,0.029693486590038315,18.38993345682516,-0.04427988131938312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.35007448354736,-9.428486743573053,0.024207011686143573,18.991181948279035,-0.08128005813425046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.14569813152775,-6.7094169025147625,0.018628281117696866,17.40156614966866,-0.06389920859537869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.103535541915335,-8.709840998648076,0.026581118240146653,16.570604141193165,-0.06404294851947115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.6447633928571435,26,0.22313019633293152,198,95.17857142857143,56,5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.007480305153877,-8.714248426795903,0.01011029411764706,11.683388429002804,-0.1262934554608102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.20458405185491,-8.038917837207128,0.02294792586054722,14.51506408767886,-0.06136578501684831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.147402978269383,-9.208325551820487,0.006926406926406926,11.076499471198376,-0.17052454725593494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.68544001504779,-7.372758447006225,0.01386481802426343,14.307955618675733,-0.08673833467066147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.691146383333334,27,0.22313019633293152,209,94.41666666666667,60,5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.70668926462531,-8.239448497525931,0.017964071856287425,15.868105793327613,-0.07922546632236473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.885415393451694,-7.373381836493815,0.01366120218579235,12.188285053886519,-0.08284698692689679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.5714850963559,-7.13211052661533,0.011986301369863013,12.795989221649481,-0.08592904248934133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.375753592699766,-5.715065740641864,0.027580071174377226,20.157512484478733,-0.050575803014529776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.65571615625,27,0.22313019633293152,221,94.53125,64,6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.50067620887421,-8.737313412140864,0.018700787401574805,15.761233741764785,-0.09708126013489848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.34072245674906,-8.02529155491461,0.027895181741335588,19.619785607268685,-0.0631912720859418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.609963435097598,-8.655605452839561,0.00942507068803016,12.957610076526032,-0.11241046042648781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.659669897519052,-6.854825445191482,0.01839464882943144,16.314458695562386,-0.067869558863282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.680528132352942,27,0.22313019633293152,235,94.72058823529412,68,6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.92648385814391,-6.8753604290763,0.011676396997497914,13.20871477266495,-0.0892903951828091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.999478872166947,-7.965737968365747,0.013852813852813853,15.440476153243104,-0.09371456433371468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.54931964946445,-5.53568832426639,0.016903914590747332,15.164539660824188,-0.062198745216476295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.37783255171962,-8.951974283575048,0.010851419031719533,11.883129794378242,-0.117789135310198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.661561888888888,27,0.22313019633293152,245,93.94444444444444,72,6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.530288346781163,-8.773596359531485,0.011443661971830986,12.451414624252722,-0.0964131468080383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.80127481510863,-4.080325561459678,0.04007820136852395,20.059535371103472,-0.027022023585825682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.634425813797861,-8.878446510453006,0.006993006993006993,10.910631877157607,-0.1530766639733277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.839269444579259,-8.816078459818126,0.012411347517730497,13.460005386048438,-0.11754771279757502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.660762447368421,27,0.22313019633293152,259,93.88157894736842,76,7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.903548215748742,-6.969660900730126,0.013966480446927373,14.902207056492832,-0.0954748068593168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.588609014637768,-7.267964153356235,0.010084033613445379,13.30285839333537,-0.10533281381675703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.702444787311833,-8.139480071330361,0.012512030798845043,12.90827391112427,-0.11304833432403279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.225253923796117,-9.187917332545839,0.006756756756756757,10.423004194681175,-0.18015524181462428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.6726343875,27,0.22313019633293152,268,92.45,80,7396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7092066174373,-7.915402642285576,0.044365572315882874,23.848705833625434,-0.050416577339398576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.326070962051745,-8.190371010481009,0.00937207122774133,9.554237175607392,-0.103675582411152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.632713297265582,-9.384974455129512,0.0034393809114359416,8.317650266152087,-0.18769948910259024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.35533979954198,-7.473642727535463,0.01267962806424345,14.069850343037569,-0.08304047475039403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.70014507142857,27,0.22313019633293152,282,92.47619047619048,84,7768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.913255879189819,-7.347444208868204,0.011861313868613138,12.721701721764727,-0.09928978660632708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.332128495851066,-7.308768070064928,0.018682399213372666,16.361259574469802,-0.07693440073752555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.638098943745717,-5.077512073972682,0.02436738519212746,16.714423494868566,-0.04231260061643902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.00058050372172,-8.349919455132257,0.01447876447876448,14.420221488531855,-0.09709208668758439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.669691738636363,27,0.22313019633293152,297,92.48863636363636,88,8139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.287452205084264,-8.970615125231577,0.004222972972972973,8.13640583797032,-0.1868878151089912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.534008721951977,-9.33629039080244,0.007266121707538601,9.083528278903138,-0.15305394083282686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.93764820339857,-9.378137503141543,0.03735632183908046,21.924265095999534,-0.07104649623592078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.215008651895914,-9.34447688461189,0.016798418972332016,13.872693842282064,-0.11680596105764862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.739023652173912,27,0.22313019633293152,309,91.91304347826087,92,8456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.24189870711416,-4.331962231176443,0.038350910834132314,22.187983087370387,-0.031391030660698864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.561593550955877,-8.837570707277763,0.01266891891891892,13.126444172446504,-0.10910581120096004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.09849441604456,-5.6945705734948335,0.02973240832507433,17.920071234399646,-0.04126500415575966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.1942642951617,-8.91647866201099,0.01937984496124031,15.953132062167734,-0.09691824632620641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.706331281249999,27,0.22313019633293152,325,92.71875,96,8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.95920586574357,-8.708184013978451,0.01977401129943503,14.899446871027228,-0.08138489732690142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.15376657998422,-7.987252559545641,0.038,19.29635647783363,-0.05433505142548055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.05500130436849,-7.453634067641436,0.02756244616709733,17.888987072506215,-0.05401184106986547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.86179701634683,-8.098817490629234,0.03595890410958904,23.55347715248837,-0.05868708326542923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.720927349999999,27,0.22313019633293152,343,94.27,100,9427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.984029057435691,-7.5501528476864,0.010999083409715857,11.958326091815069,-0.10342675133816986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.964159343304345,-9.025089938547492,0.02294792586054722,18.137888723659902,-0.072782983375383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.24716094811447,-3.986749191244992,0.05767524401064774,24.78776072981653,-0.020340557098188734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.85053235446685,-9.069470770028726,0.004985044865403789,9.466688179697424,-0.171122090000542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-7.74079086,27,0.22313019633293152,357,94.8,104,9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.688894328195602,-8.884762897790687,0.005136986301369863,10.507715283951319,-0.18903750846363163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.02670872025191784,1.197352647781372,49.602413177490234,0.056913815438747406,0.013742701150476933,6.552346229553223,0.004111236892640591,49.579872131347656,25.267942428588867,6.422092437744141,0.0032779874745756388,1.7567152976989746,4.00570011138916,0.0072981854900717735,5.113399505615234,0.027935326099395752,0.0033826916478574276,26.619903564453125,0.002067968947812915,0.0524069182574749,3.8894600868225098,0.004074782133102417,6.738781452178955,0.025607571005821228,0.006788279861211777,5.935733795166016,0.0012656255858018994,0.007123026996850967,0.009588335640728474,6.349531650543213,6.904491424560547,0.0026398261543363333,0.0009069158113561571,,,,,,
20.541411769459955,-8.883789176171497,0.018656716417910446,16.428936795525445,-0.09762405688100546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.9997000694274902,1.454521656036377,9.998009303579618e-05,-0.0009541497565805912,-1.5066404342651367
10.712948922999203,-9.31427926468075,0.008211678832116789,10.072321618241055,-0.11941383672667627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.9920275807380676,1.8225804567337036,9.99799398211843e-05,-0.02711891382932663,-4.032299518585205
14.04536616729456,-8.384991397638844,0.011039558417663294,11.520073754659322,-0.09421338649032408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.9832877516746521,0.8129842281341553,9.997976471891517e-05,-0.05889085307717323,-5.999535083770752
,,,,,-7.76333567,27,0.2231006622314453,371,93.56,108,10170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.667727164167445,-8.784013543958316,0.014591439688715954,14.472730986055698,-0.11119004486023186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,0.9757022261619568,0.12210703641176224,9.997960951476005e-05,-0.07481720298528671,-6.67255973815918
12.049112419277662,-9.355891503732602,0.008635578583765112,10.992515717041773,-0.11694864379665752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0.9680627584457397,1.7430843114852905,9.997945232093144e-05,-0.09957579523324966,-8.146636009216309
4.987042017906788,-9.540792261198094,0.0026595744680851063,6.45617080620596,-0.16738232037189638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0.9626649022102356,0.32097622752189636,9.997934089246995e-05,-0.12670165300369263,-9.784536361694336
18.18314868141897,-8.761513214602545,0.015070921985815602,14.707068133979465,-0.09735014682891716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0.9541181325912476,1.0277793407440186,9.997916380093633e-05,-0.1613222062587738,-10.999744415283203
,,,,,-7.7647390099999996,27,0.2230827659368515,385,93.73,112,10472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
