custom/avg_speed,custom/routes_completed,custom/mean_reward,custom/total_reward,custom/total_distance,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/std,time/fps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,train/ent_coef_loss
9.832037675216839,0.013196480938416423,0.07028580143785271,4.779434497773984,9.163591799791902,,,,,,,,,,,,,
9.780204147718507,0.20454545454545456,0.01702336431109956,1.1405654088436705,8.972909708274528,,,,,,,,,,,,,
11.418066606510182,0.025252525252525252,0.05168767248074803,3.1012603488448818,9.371439966373146,,,,,,,,,,,,,
,,,,,1195,16,10.037417375,0.04978706315159798,22,74.6875,54,,,,,,
9.13341487641289,0.14893617021276595,0.02043538417946952,1.1239461298708235,6.833188925054856,,,,,,,,,,,,,
13.863160133920074,0.40476190476190477,0.295289431429393,25.985469965786585,16.787702458677813,,,,,,,,,,,,,
6.820106657588675,0.0625,0.013827171227497666,0.82963027364986,5.64734695176594,,,,,,,,,,,,,
15.316186843103928,0.09473684210526316,0.3580833884775472,30.795171409069063,18.107368647120893,,,,,,,,,,,,,
,,,,,1480,20,10.9524165,0.04978706315159798,22,74.0,66,,,,,,
18.048413939938,0.3333333333333333,0.24313091014621924,25.2856146552068,25.854106250219047,,,,,,,,,,,,,
11.684967611731466,0.03257328990228013,-0.05472301488967439,-3.6664419976081843,10.717113090213388,,,,,,,,,,,,,
9.961817307447044,0.03571428571428571,0.08858478536006756,5.846595833764459,8.993423999520019,,,,,,,,,,,,,
13.22144025093953,0.03131115459882583,0.26631239862508743,20.239742295506645,13.784585541347042,,,,,,,,,,,,,
,,,,,1789,24,11.102887625000001,0.04978706315159798,22,74.54166666666667,78,,,,,,
12.683143014450852,0.358974358974359,0.12520180643236795,10.39174993388654,14.45088274567388,,,,,,,,,,,,,
16.60016412772395,0.07712765957446809,0.17441323608005646,21.452828037846945,28.16707777697593,,,,,,,,,,,,,
10.272099736776829,0.13793103448275862,-0.022721418421319254,-1.2269565947512397,7.5512762307189405,,,,,,,,,,,,,
19.607082651339045,0.10746268656716418,0.15018391431234093,19.674092774916662,35.45217897580005,,,,,,,,,,,,,
,,,,,2176,28,11.302733071428573,0.04978706315159798,22,77.71428571428571,96,,,,,,
12.163894047095253,0.1724137931034483,0.0980699718812815,5.88419831287689,9.97352299070917,,,,,,,,,,,,,
11.256227234880917,0.08035714285714286,0.09368055434251382,5.433472151865802,8.921109989052638,,,,,,,,,,,,,
15.59020272184854,0.5681818181818182,0.35756243476491334,41.11967999796504,24.712084475439042,,,,,,,,,,,,,
17.892989422606966,0.04375,0.251423479497583,28.66227666272446,28.119143606629223,,,,,,,,,,,,,
,,,,,2519,32,12.41536334375,0.04978706315159798,22,78.71875,111,,,,,,
15.956396645796676,0.4222222222222222,0.11768689776796487,10.238760105812943,19.067282118834555,,,,,,,,,,,,,
8.363153076602536,0.008183306055646482,-0.0682831450091758,-3.072741525412911,5.176405157428235,,,,,,,,,,,,,
16.817012192450978,0.6666666666666666,0.06087786044623913,7.061831811763739,26.895249225897714,,,,,,,,,,,,,
13.079002941874492,0.20833333333333334,0.02017216523307763,1.6541175491123656,14.75098620261997,,,,,,,,,,,,,
,,,,,2845,36,11.469135527777777,0.04978706315159798,22,79.02777777777777,124,,,,,,
12.83602110894836,0.05286343612334802,-0.012974970021744444,-0.8433730514133888,11.423222456825897,,,,,,,,,,,,,
11.988335163604425,0.03608247422680412,0.18455981572746863,16.794943231199646,14.97139039915055,,,,,,,,,,,,,
15.22369620986716,0.4772727272727273,0.07982093859615155,8.141735736807458,21.37519971304573,,,,,,,,,,,,,
12.657057682434106,0.04477611940298507,0.15948840728837813,10.526234881032956,11.589105648454279,,,,,,,,,,,,,
,,,,,3165,40,11.180593550000001,0.04978706315159798,22,79.125,138,,,,,,
13.553813520323683,0.3404255319148936,0.009851696819271139,0.7881357455416911,14.889997818274423,,,,,,,,,,,,,
19.00625196925672,0.1471861471861472,0.2904427281275865,37.46711192845866,33.899269277229905,,,,,,,,,,,,,
14.55479666962392,0.17708333333333334,0.20431946144718183,17.367154223010456,17.02318808529526,,,,,,,,,,,,,
10.387653545952144,0.06289308176100629,0.0185375469433907,1.2420156452071769,9.534863572800532,,,,,,,,,,,,,
,,,,,3522,44,11.450078,0.04978706315159798,22,80.04545454545455,154,,,,,,
11.778501657648812,0.13095238095238096,0.1519632750006265,10.181539425041976,10.861711823847145,,,,,,,,,,,,,
12.622548633914468,0.08670520231213873,0.1811018209641129,15.212552960985484,14.706625271122903,,,,,,,,,,,,,
15.581912811865063,0.07539682539682539,0.22128334878956946,20.13678473985082,19.511915681650862,,,,,,,,,,,,,
9.8600459637803,0.01699029126213592,-0.006022916759490568,-0.33126042177198123,7.398264049552381,,,,,,,,,,,,,
,,,,,3815,48,11.431634500000001,0.04978706315159798,22,79.47916666666667,168,,,,,,
12.035023817919551,0.3076923076923077,0.18622324241710989,13.780519938866131,12.214673273498192,,,,,,,,,,,,,
11.454306973001458,0.03009259259259259,0.06286975063568978,5.155319552126562,12.906385573325679,,,,,,,,,,,,,
17.917302235957102,0.46551724137931033,0.07624689447127432,8.539652180782724,27.650249352445826,,,,,,,,,,,,,
12.678078328756596,0.03189066059225513,0.25973738318055684,22.077677570347333,14.847079582163133,,,,,,,,,,,,,
,,,,,4164,52,11.499754096153849,0.04978706315159798,22,80.07692307692308,182,,,,,,
14.441041561317357,0.3103448275862069,0.20607970230601724,17.9289341006235,17.29570923326537,,,,,,,,,,,,,
15.941151503002585,0.08865248226950355,0.24333408385822308,28.4700878114121,25.735689111985266,,,,,,,,,,,,,
9.123102801590713,0.1590909090909091,-0.056769533151099096,-2.895246190706054,6.332436612341553,,,,,,,,,,,,,
16.979200843368762,0.0449438202247191,0.10748159155306385,10.318232789094129,22.444280536379665,,,,,,,,,,,,,
,,,,,4511,56,11.634367553571428,0.04978706315159798,22,80.55357142857143,199,,,,,,
12.21586066021842,0.28888888888888886,0.04767585724826437,3.5756892936198277,12.557912273798138,,,,,,,,,,,,,
11.702727911452792,0.021400778210116732,0.12021320937382712,8.294711446794071,11.050067094387487,,,,,,,,,,,,,
16.157803239828397,0.5952380952380952,0.26517716228568994,27.843602039997442,23.374580460833386,,,,,,,,,,,,,
16.106567800483326,0.038128249566724434,0.03291979315958773,3.3578189022779483,22.620078172767535,,,,,,,,,,,,,
,,,,,4858,60,11.571864816666668,0.04978706315159798,22,80.96666666666667,213,,,,,,
16.15883421455163,0.10572687224669604,0.3013844284542075,31.34398055923758,23.1615029326058,,,,,,,,,,,,,
8.72244121972261,0.014164305949008499,-0.02419472591096222,-1.0645679400823376,5.1924694965127856,,,,,,,,,,,,,
16.075898779492498,0.5227272727272727,0.3090899630665653,30.908996306656526,22.14013044728199,,,,,,,,,,,,,
11.945728862061056,0.03206997084548105,0.12146419225320194,7.895172496458127,10.641942717600614,,,,,,,,,,,,,
,,,,,5167,64,11.923609828125,0.04978706315159798,22,80.734375,225,,,,,,
17.878253569927477,0.8085106382978723,0.21384442172101503,31.43512999298921,36.32236015261151,,,,,,,,,,,,,
11.67393993456407,0.037162162162162164,0.0422556761605205,2.873385978915394,10.867807250469923,,,,,,,,,,,,,
6.783006857506317,0.052083333333333336,-0.04906138957854347,-2.40400808934863,4.553579006576911,,,,,,,,,,,,,
15.555661729450566,0.10931174089068826,0.16652444602872177,21.81470242976255,28.079246471403167,,,,,,,,,,,,,
,,,,,5558,68,12.008026352941176,0.04978706315159798,23,81.73529411764706,241,,,,,,
15.230322998287757,0.23809523809523808,0.1276468649695039,11.615864712224855,19.088151802076027,,,,,,,,,,,,,
14.164198803157463,0.041237113402061855,0.12138476684721582,9.832166114624481,15.769650757778436,,,,,,,,,,,,,
10.473678123192096,0.03571428571428571,0.10666640268854788,7.253315382821256,9.76559080206789,,,,,,,,,,,,,
9.317382832078552,0.02,0.005106220912172657,0.2910545919938414,7.335096195805818,,,,,,,,,,,,,
,,,,,5851,72,11.739635194444446,0.04978706315159798,23,81.26388888888889,253,,,,,,
13.263077676198234,0.41025641025641024,0.1972244509784149,17.552976137078925,16.22560213028919,,,,,,,,,,,,,
17.71748251040749,0.11764705882352941,0.259245447966323,25.406053900699654,23.89107687131036,,,,,,,,,,,,,
10.223049959720003,0.13793103448275862,-0.03555408789256421,-2.02658300987616,7.950969253666699,,,,,,,,,,,,,
13.397672604451579,0.024615384615384615,0.23027739372898978,19.573578466964133,15.673169801943004,,,,,,,,,,,,,
,,,,,6176,76,11.914146539473686,0.04978706315159798,23,81.26315789473684,266,,,,,,
10.920321209600289,0.15517241379310345,-0.01468779007402644,-0.8372040342195071,8.488798218779266,,,,,,,,,,,,,
12.243572779041356,0.04081632653061224,0.12493381230162087,10.369506421034533,13.93387233192334,,,,,,,,,,,,,
14.034946567184994,0.38636363636363635,0.17830815572946054,15.334501392733607,16.582129215472378,,,,,,,,,,,,,
11.102726122976215,0.0291005291005291,0.12034636618950595,8.183552900886404,10.466244506882504,,,,,,,,,,,,,
,,,,,6466,80,11.728014050000002,0.04978706315159798,23,80.825,278,,,,,,
19.293374728260016,0.8,0.07889886290318705,9.546762411285634,32.168597729410976,,,,,,,,,,,,,
12.120963738388264,0.028011204481792718,-0.03955907949192456,-2.452662928499323,10.288037426071241,,,,,,,,,,,,,
13.849157923619126,0.38095238095238093,0.12417400783925216,9.80974661930092,15.041611708700657,,,,,,,,,,,,,
10.024421979783874,0.04072398190045249,0.09171494249861344,6.420045974902941,9.614819499431178,,,,,,,,,,,,,
,,,,,6794,84,11.443814880952383,0.04978706315159798,23,80.88095238095238,291,,,,,,
10.039928043871218,0.039647577092511016,-0.002897760327349648,-0.17096785931362923,8.081442947266623,,,,,,,,,,,,,
19.653955787883984,0.12618296529968454,0.35053022794094746,52.22900396320117,40.43283184035681,,,,,,,,,,,,,
9.856357916907466,0.18181818181818182,0.00410865946335995,0.246519567801597,8.065094061661512,,,,,,,,,,,,,
14.596023363448909,0.026981450252951095,0.020387448934427673,1.5902210168853586,15.636785391019657,,,,,,,,,,,,,
,,,,,7136,88,11.532846738636364,0.04978706315159798,23,81.0909090909091,305,,,,,,
13.461782166015881,0.2765957446808511,0.13855141029342163,9.42149589995267,12.544134163821582,,,,,,,,,,,,,
13.516244477502005,0.028446389496717725,0.2750656298973939,18.704462833022788,12.679819787619635,,,,,,,,,,,,,
13.81590442509965,0.16666666666666666,0.05936934785608831,5.105763915623594,16.323906326200813,,,,,,,,,,,,,
16.789138519541098,0.08396946564885496,-0.0037862077182279413,-0.35968973323165443,21.93902809987776,,,,,,,,,,,,,
,,,,,7449,92,11.385629130434781,0.04978706315159798,23,80.96739130434783,318,,,,,,
12.736810736829355,0.15476190476190477,0.04732934879407469,3.5497011595556014,13.11358831031248,,,,,,,,,,,,,
14.145773938800504,0.058823529411764705,0.3240775109569987,34.352216161441866,20.68312577297911,,,,,,,,,,,,,
16.32674071406149,0.1111111111111111,0.0688184222778146,8.877576473838083,29.03251854213886,,,,,,,,,,,,,
13.871917071639736,0.04927536231884058,0.3352709965246238,29.839118690691514,17.12810519966297,,,,,,,,,,,,,
,,,,,7844,96,11.706374250000001,0.04978706315159798,23,81.70833333333333,337,,,,,,
13.821216754774351,0.38461538461538464,0.1819405662167292,14.373304731121607,14.992103685392067,,,,,,,,,,,,,
8.698488561608322,0.013623978201634877,-0.014441840160820495,-0.6209991269152813,5.208306196145713,,,,,,,,,,,,,
9.893301010025752,0.1724137931034483,0.06265396590482468,4.448431579242552,9.60744355386123,,,,,,,,,,,,,
9.893203872773647,0.011611030478955007,-0.00020768042019052437,-0.01287618605181251,8.466656373813748,,,,,,,,,,,,,
,,,,,8095,100,11.417148580000001,0.04978706315159798,23,80.95,350,,,,,,
16.96222152213162,0.39655172413793105,0.1138055451071432,11.266748965607178,23.12775708490517,,,,,,,,,,,,,
8.475250191740063,0.022364217252396165,-0.07089313700537586,-4.0409088093064245,6.591268517891876,,,,,,,,,,,,,
10.608239351556374,0.18181818181818182,-0.08971899682017542,-4.934544825109648,7.945869715185836,,,,,,,,,,,,,
11.531607498167565,0.1134020618556701,0.12428514715496763,7.954249417917929,10.127782815368846,,,,,,,,,,,,,
,,,,,8366,104,10.64063526,0.04978706315159798,23,79.96,361,,,,,,
9.991027502737262,0.2,0.014072577404084042,0.8724997990532106,8.461255562258884,,,,,,,,,,,,,
11.473988180788055,0.025906735751295335,0.0567322047879372,3.5173966968521064,9.729188380413689,,,,,,,,,,,,,
14.351678362781005,0.40476190476190477,0.2541841747259103,21.351470676976465,16.64068370172754,,,,,,,,,,,,,
15.533939989421274,0.08196721311475409,0.10235614839644888,10.235614839644889,21.366942435968667,,,,,,,,,,,,,
,,,,,8670,108,10.967573139999999,0.04978706315159798,23,80.61,375,,,,,,
16.428534252405537,0.1277533039647577,0.19531708376870388,24.024001303550577,27.857707988936454,,,,,,,,,,,,,
15.777104431334791,0.48717948717948717,0.19772269229338338,17.59731961411112,19.29680289607495,,,,,,,,,,,,,
8.899314390747053,0.13636363636363635,-0.05855242122685253,-3.0447259037963317,6.289006021455862,,,,,,,,,,,,,
10.822503238744563,0.03504043126684636,0.16829017024099627,14.472954640725678,12.81568530970253,,,,,,,,,,,,,
,,,,,9016,112,11.037922329999999,0.04978706315159798,22,80.93,394,,,,,,
9.190564164144615,0.1702127659574468,0.01049952635520404,0.6614701603778546,7.912607196718454,,,,,,,,,,,,,
16.728234182472068,0.05788423153692615,0.1180544673521701,15.110971821077772,29.53332124138251,,,,,,,,,,,,,
7.5627652383975,0.0625,-0.008500509338901353,-0.4590275043006731,5.670783834764734,,,,,,,,,,,,,
12.090511945880522,0.07909604519774012,0.20540236085911914,17.459200673025126,14.252662401413545,,,,,,,,,,,,,
,,,,,9342,116,11.12022427,0.04978706315159798,22,81.47,409,,,,,,
16.988086832486616,0.2976190476190476,0.029216428031530888,3.0092920872476814,24.105308366008103,,,,,,,,,,,,,
10.791511229049117,0.031055900621118012,0.07925770173014117,5.548039121109882,10.365064723882824,,,,,,,,,,,,,
9.25295326369026,0.027777777777777776,-0.04740782834505524,-2.6548383873230934,7.059647903544828,,,,,,,,,,,,,
8.944803865470734,0.021406727828746176,-0.09758360456948599,-5.171931042182758,6.456102862604894,,,,,,,,,,,,,
,,,,,9620,120,10.540185230000002,0.04978706315159798,22,81.4,421,,,,,,
14.062818570849357,0.41025641025641024,0.1879800082235963,14.850420649664109,15.316100478172302,,,,,,,,,,,,,
17.665292462738,0.11538461538461539,0.051439306072840724,6.275595340886568,29.69142028153874,,,,,,,,,,,,,
17.475573655905418,0.39655172413793105,0.2598166166383629,25.202211813921203,23.317346889991313,,,,,,,,,,,,,
9.892055850195346,0.01647058823529412,0.015762408122230526,0.8196452223559874,6.997267692349851,,,,,,,,,,,,,
,,,,,9966,124,10.5346088,0.04978706315159798,22,81.77,437,,,,,,
10.160480290069637,0.13793103448275862,0.07872531399333584,4.72351883960015,8.328004078008235,,,,,,,,,,,,,
7.557203424786065,0.05855855855855856,0.1189484166374658,15.344345746233088,13.438703827792779,,,,,,,,0.9918136186897755,-4.361860562115908,8.512288095431953e-05,2.0786282061599195,128,-0.02627680092700757
3.1577656113347192,0.09090909090909091,-0.05260708016802166,-5.313315096970188,4.281761661055498,,,,,,,,0.9807342234998941,-7.2600661516189575,8.494227995266271e-05,2.3944458621554077,256,-0.06371683540055528
8.334550671810842,0.009302325581395349,-0.25628799533604246,-7.688639860081273,3.2565224937861785,,,,,,,,,,,,,
,,,,,10282,128,10.10234904,0.04981527477502823,22,81.06,453,,,,,,
8.529358641619032,0.06666666666666667,-0.2514705448887324,-7.7955868915507045,3.4965275460854173,,,,,,,,0.9753373451530933,-8.490449145436287,8.485205179834318e-05,2.255722078960389,320,-0.08219797600759193
11.266683033102739,0.02610966057441253,0.045462177661536915,3.0914280809845103,10.466713520465419,,,,,,,,0.9699494736269116,-10.015622049570084,8.476187187502958e-05,1.9631441188976169,384,-0.1034018081263639
10.13034952420423,0.11904761904761904,-0.16042911925818587,-5.935877412552878,5.021664607571438,,,,,,,,,,,,,
8.964048748710145,0.0125,-0.046492739117524544,-2.138665999406129,5.547771581099369,,,,,,,,0.9645945094525814,-11.107548043131828,8.46717401827219e-05,2.020767491776496,448,-0.11953928065486252
,,,,,10460,132,9.16356154,0.04982250556349754,22,79.41,463,,,,,,
1.5724758455444456,0.013215859030837005,-0.02706513177508278,-5.142375037265728,3.9036513667088,,,,,,,,0.9489465840160847,-14.311199113726616,8.440163449183434e-05,1.8588073225691915,640,-0.17306635901331902
7.697388619926535,0.009375,-0.23382473105082205,-7.482391393626306,3.191199358087033,,,,,,,,,,,,,
10.28819631583989,0.11363636363636363,-0.16679683652575764,-5.8378892784015175,4.829070417908952,,,,,,,,0.9438943872228265,-15.266673520207405,8.43116957235503e-05,1.765403009019792,704,-0.1905849943868816
10.523986680950173,0.010893246187363835,-0.17784965786204546,-6.224738025171591,4.939609341789037,,,,,,,,,,,,,
,,,,,10748,136,8.75785813,0.049817927181720734,22,79.03,477,,,,,,
9.768305963368396,0.1276595744680851,-0.09804908630374641,-4.020012538453603,5.423189562512562,,,,,,,,0.938855143263936,-16.047758027911186,8.422180518627221e-05,1.8443479649722576,768,-0.20905826706439257
16.306925397343353,0.04780876494023904,-0.046352707233611616,-2.503046190615027,12.006036821752787,,,,,,,,0.9338394999504089,-17.018288522958755,8.413196288000001e-05,1.5832975748926401,832,-0.22765848669223487
12.791720339844417,0.08333333333333333,-0.01987407329555416,-0.8943332982999372,7.829906801925972,,,,,,,,0.9288019994273782,-17.891619950532913,8.404216880473373e-05,1.5870988871902227,896,-0.24786990834400058
2.784467285093679,0.013513513513513514,-0.08753789532174432,-7.528258997670012,3.0559483018005267,,,,,,,,0.9237882308661938,-18.60039973258972,8.395242296047338e-05,1.6905145552009344,960,-0.26414030604064465
,,,,,10970,140,8.2622107,0.04981476441025734,22,78.05,489,,,,,,
7.689278936801857,0.023809523809523808,-0.28315119929321547,-8.211384779503248,2.8471660289214924,,,,,,,,,,,,,
15.53639857621382,0.02131782945736434,-0.048384538949496216,-2.4192269474748107,10.56820331059862,,,,,,,,0.9188337624073029,-19.317666232585907,8.386272534721894e-05,1.6979509051889181,1024,-0.28460792591795325
11.782390131786302,0.027777777777777776,-0.011547510095869287,-0.5427329745058564,7.533868937054649,,,,,,,,0.9138555489480495,-20.09098720550537,8.377307596497042e-05,1.6634259317070246,1088,-0.30332928081043065
10.63492226812022,0.016842105263157894,-0.11055340392086864,-5.3065633882016945,6.941761162132025,,,,,,,,0.9089872138574719,-20.714975208044052,8.368347481372782e-05,1.9593004826456308,1152,-0.3109518331475556
,,,,,11140,144,7.5287758,0.04981566220521927,22,76.18,498,,,,,,
6.513929619363775,0.05128205128205128,-0.2280881424897661,-7.9830849871418135,2.9386626854538918,,,,,,,,,,,,,
6.656453841422723,0.012096774193548387,-0.2262407627268771,-8.144667458167575,3.1137177596101537,,,,,,,,0.904208174906671,-21.056897073984146,8.359392189349112e-05,1.9024810763075948,1216,-0.32891713501885533
5.693214262144788,0.06896551724137931,-0.13511460563697955,-7.0259594931229365,3.9464267716975883,,,,,,,,,,,,,
7.767015137388809,0.007936507936507936,-0.21609927602207038,-7.347375384750393,3.4723256949801,,,,,,,,0.8994615199044347,-21.719110667705536,8.350441720426036e-05,1.6948081329464912,1280,-0.35083965165540576
,,,,,11293,148,6.771771769999998,0.0498182475566864,22,74.78,508,,,,,,
8.809257411588366,0.05172413793103448,-0.21781975554295235,-6.970232177374475,3.7104179430752993,,,,,,,,,,,,,
9.386129771856979,0.012779552715654952,-0.1997460311349131,-6.591619027452133,4.120439931284636,,,,,,,,0.8947207583114505,-22.11195233464241,8.341496074603551e-05,2.0093055441975594,1344,-0.36506490083411336
8.88597240624971,0.09090909090909091,-0.20711051659971225,-6.834647047790504,3.890778522239998,,,,,,,,,,,,,
8.143724682849076,0.007894736842105263,-0.25369667111949,-7.6109001335847,3.191107242833823,,,,,,,,0.8900478137657046,-22.527343034744263,8.332555251881658e-05,1.7704216465353966,1408,-0.37753356248140335
,,,,,11417,152,5.996149480000001,0.049817103892564774,22,72.53,515,,,,,,
8.348614199947587,0.06666666666666667,-0.25791231474636045,-7.737369442390813,3.2615863165119663,,,,,,,,,,,,,
16.807109746388722,0.05825242718446602,0.13210436195735611,6.869426821782518,11.922395466826856,,,,,,,,0.8853329550474882,-23.271516978740692,8.323619252260355e-05,1.8757898230105639,1472,-0.4079986661672592
11.762340067122206,0.16666666666666666,0.0646515911594579,2.9093216021756056,7.171673173317686,,,,,,,,0.8806258784607053,-23.546214282512665,8.314688075739645e-05,2.310484366491437,1536,-0.426630275323987
4.2748867568096385,0.014319809069212411,-0.045294058401143776,-4.484111781713234,5.786732956999913,,,,,,,,0.8759476533159614,-23.979060500860214,8.305761722319527e-05,2.4554064385592937,1600,-0.43750223238021135
,,,,,11639,156,5.433492070000001,0.04982015863060951,22,71.28,526,,,,,,
14.495007741776746,0.14096916299559473,0.38184389928912676,53.458145900477746,28.026496965205297,,,,,,,,0.8621520735323429,-25.350094348192215,8.279011600662722e-05,2.227617621421814,1792,-0.4859755993820727
2.1558981710824803,0.004846526655896607,-0.030559056013346336,-4.58385840200195,4.253779624123126,,,,,,,,0.8531936649233103,-26.132156759500504,8.261202301727812e-05,2.237851556390524,1920,-0.5196885149925947
8.244451585383379,0.06818181818181818,-0.28394354369787805,-7.950419223540586,2.9832544419914484,,,,,,,,,,,,,
11.14223813028561,0.012315270935960592,-0.10449467456487342,-3.9707976334651898,5.594140901812352,,,,,,,,0.8488117521628737,-26.47975727915764,8.252304886911243e-05,2.534189449623227,1984,-0.5215860330499709
,,,,,11991,160,5.372295760000001,0.049818601459264755,22,71.33,544,,,,,,
7.726256685560591,0.06382978723404255,-0.26471695069682594,-8.206225471601604,3.089350123773329,,,,,,,,,,,,,
9.68525251208862,0.009029345372460496,-0.15312951440059072,-4.900144460818903,4.077889788663015,,,,,,,,0.8445296762511134,-26.632911413908005,8.243412295195266e-05,2.4948073849081993,2048,-0.5368081242777407
8.626848722553223,0.03125,-0.2830211316342208,-7.924591685758183,3.1322406321996823,,,,,,,,,,,,,
17.177185299202026,0.21296296296296297,0.07482264325981897,7.557086969241716,23.80512769636698,,,,,,,,0.8359508886933327,-27.57986056804657,8.225641581065089e-05,2.562421103939414,2176,-0.5837440160103142
,,,,,12179,164,4.546717930000001,0.04981568455696106,21,70.12,556,,,,,,
9.515744524853261,0.047619047619047616,-0.19744750918999254,-6.910662821649739,4.455456094816327,,,,,,,,,,,,,
17.138425313078695,0.18666666666666668,0.20174057452590835,11.700953322502684,13.588609143858775,,,,,,,,0.8316882504150271,-27.409626215696335,8.216763458650888e-05,2.7016020212322474,2240,-0.5771958902478218
17.864625625717196,0.3412698412698413,0.40944752514367505,142.8971862751426,86.1114606661722,,,,,,,,0.8070333758369088,-29.79036173224449,8.163596009278106e-05,2.4069180637598038,2624,-0.6602728087455034
15.077408588782335,0.03214285714285714,-0.0019155243363212964,-0.07853649778917315,8.35499247093685,,,,,,,,,,,,,
,,,,,12658,168,5.48561629,0.0498136542737484,21,71.0,586,,,,,,
12.381045549651585,0.46153846153846156,0.2581440556007874,28.653990171687404,18.751238666009158,,,,,,,,0.7990325205028057,-30.386817276477814,8.14591211095858e-05,2.76815914735198,2752,-0.687007749453187
16.0426686648226,0.03103448275862069,0.06369796799102363,2.6753146556229925,9.113555764313787,,,,,,,,0.7951140655204654,-30.6270010471344,8.137077396449704e-05,2.8234523497521877,2816,-0.6901374459266663
15.511822235639434,0.15517241379310345,0.16362828151166958,6.872387823490122,8.816379148280248,,,,,,,,,,,,,
12.433187748241142,0.022332506203473945,-0.03756177194216165,-1.915650369050244,8.667152600362897,,,,,,,,0.7911855382844806,-30.988909274339676,8.12824750504142e-05,2.5825204383581877,2880,-0.717364052310586
,,,,,12900,172,5.55855403,0.04981033131480217,21,70.49,600,,,,,,
7.6685323219269605,0.08620689655172414,-0.07607413875689557,-4.260151770386152,5.689376934431493,,,,,,,,0.7872824054211378,-31.464108020067215,8.119422436733729e-05,2.5589755959808826,2944,-0.7263533091172576
6.733234215666459,0.010238907849829351,-0.2014941907082713,-7.8582734376225805,3.452418972272426,,,,,,,,0.7834315970540047,-31.499423533678055,8.110602191526628e-05,2.534145249053836,3008,-0.7278830427676439
15.259027569289636,0.25,0.17700824682674599,8.496395847683807,9.956168626085855,,,,,,,,,,,,,
16.57775374503596,0.02575107296137339,0.2023276351679375,10.318709393564813,11.497224407503381,,,,,,,,0.779611935839057,-31.771126359701157,8.101786769420119e-05,2.4774572495371103,3072,-0.7465785248205066
,,,,,13090,176,5.02046721,0.04981609806418419,21,69.14,610,,,,,,
18.036241653022522,0.3333333333333333,0.1709316788603932,10.0849690527632,14.520140094915405,,,,,,,,0.7757845921441913,-32.162022083997726,8.092976170414202e-05,2.500815274193883,3136,-0.7676225528120995
15.157865690370723,0.02511415525114155,0.13525848747057098,7.439216810881405,11.356860115891322,,,,,,,,0.7719643488526344,-32.38531106710434,8.084170394508876e-05,2.7065345104783773,3200,-0.7800075924023986
15.376350099339605,0.23809523809523808,0.10443766169859042,4.804132438135159,9.600838224869221,,,,,,,,,,,,,
17.099717059802597,0.212707182320442,0.3221367289723464,105.98298383190198,77.58606457710266,,,,,,,,0.7494699014350772,-34.05843824148178,8.031437024189349e-05,2.6113466676324606,3584,-0.8451729780063033
,,,,,13575,180,5.9730736,0.04981696605682373,21,71.09,629,,,,,,
18.74280732571726,0.09251101321585903,0.26113262739013365,20.89061019121069,20.615235527744517,,,,,,,,0.7457845322787762,-33.95709118247032,8.022665009988167e-05,2.4850344583392143,3648,-0.8847340540960431
