custom/total_distance,train/actor_loss,terminal/stopped,train/critic_loss,train/n_updates,terminal/off_track,terminal/collision_vehicle,custom/overtake_reward,custom/avg_speed,train/ent_coef_loss,terminal/collision_other,custom/mean_reward,terminal/route_done,train/learning_rate,custom/blocked_time,custom/overtakes,custom/total_reward,train/ent_coef,terminal/too_fast,custom/routes_completed,terminal/solid_line,rollout/ep_len_mean,train/std,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/fps,attention/steer/route,attention/throttle_share/waypoints,attention/steer_share/cam,attention/steer/lidar,attention/steer/next_angle,attention/steer/maneuver,attention/throttle/maneuver,attention/steer_share/speed,attention/throttle/prev_action,attention/throttle/speed,attention/steer_share/maneuver,attention/steer/waypoints,attention/throttle_share/cam,attention/throttle/route,attention/steer/prev_action,attention/steer_share/next_angle,attention/throttle/lidar,attention/throttle/cam,attention/throttle/sensors,attention/steer/cam,attention/throttle/waypoints,attention/steer_share/lidar,attention/throttle_share/next_angle,attention/steer/speed,attention/steer_share/prev_action,attention/steer/sensors,attention/throttle_share/maneuver,attention/steer_share/waypoints,attention/throttle_share/prev_action,attention/throttle/next_angle,attention/steer_sensors_vs_route,attention/throttle_share/lidar,attention/throttle_share/speed
51.9440966504626,-16.004426956176758,0.0,0.0812864601612091,164312,0.0,1.0,0.0,22.46844196974385,-0.30947017669677734,0.0,0.1324761055729794,0.0,9.965397111200676e-05,8.299999999999983,0,22.123509630687558,0.009310847148299217,0.0,0.026182820395039046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.73962392192334,-16.23112678527832,0.0,0.043930549174547195,164727,0.0,1.0,90.87218748054305,31.67165246033089,-0.44193628430366516,0.0,0.31595565583050705,0.0,9.965314800962226e-05,5.249999999999989,1,131.43755282549094,0.009268446825444698,0.0,0.08248730964467005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,608.88,0.19130133092403412,815,464,165.28446248999998,174728,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.72775368671864,-14.779470443725586,0.0,0.08827845752239227,165011,0.0,1.0,119.09402079322773,34.3628851464473,1.6695210933685303,0.0,0.3150283080207534,0.0,9.965258473188714e-05,0.0,0,89.78306778591471,0.00920301303267479,0.0,0.056338028169014086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032.3700727410614,-15.91688346862793,0.0,0.04558788985013962,167323,0.0,1.0,211.60903006493982,32.152021688393845,1.1611804962158203,0.0,0.3099188745554759,0.0,9.964799923464388e-05,34.50000000000018,1,716.8423568468157,0.009206832386553288,0.0,0.43884892086330934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.79955680062994,-15.397651672363281,0.0,0.05750838667154312,168149,1.0,0.0,4.092900958502008,20.818395684386214,-0.13175445795059204,0.0,0.40027294820253867,0.0,9.964636101609503e-05,40.14999999999986,0,331.0257281634995,0.009178940206766129,0.0,0.14444444444444443,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.65177549258806,-15.380439758300781,0.0,0.048360928893089294,168338,0.0,1.0,44.98736350019695,35.191730744490684,0.22913417220115662,0.0,0.2608890601880278,0.0,9.964598617138061e-05,1.5000000000000007,0,49.56892143572529,0.009192044846713543,0.0,0.047165532879818596,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,624.67,0.19054804742336273,1001,468,171.69409138999995,178339,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-15.056156158447266,,0.046361055225133896,169999,,,,,2.964560031890869,,,,9.96426919316435e-05,,,,0.009260627441108227,,,,,,,,,,,0.42190831899642944,5.5558762550354,32.74889373779297,0.38889169692993164,0.017863677814602852,0.07367049902677536,0.0401017963886261,6.857917308807373,0.1151396632194519,0.22434519231319427,3.678974151611328,0.38895246386528015,38.665164947509766,0.08654550462961197,0.3399795591831207,0.8920804858207703,0.20015265047550201,0.4062651991844177,0.4448002576828003,0.655788004398346,0.05837707221508026,19.420562744140625,0.6038804054260254,0.13732799887657166,16.977977752685547,0.770022988319397,3.816577434539795,19.42359733581543,10.958099365234375,0.006345132831484079,1.825095534324646,19.048973083496094,21.35143280029297
1209.5998695110902,-15.491983413696289,0.0,0.03929327428340912,171793,0.0,1.0,27.55939815436378,25.211904371667902,3.7598400115966797,0.0,0.1727534282657246,0.0,9.963913397621013e-05,46.699999999999484,0,597.0358480863442,0.009445185773074627,0.0,0.7339055793991416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0140188448131,-15.811058044433594,0.0,0.07708404213190079,172323,0.0,1.0,136.41493928153588,27.164884923428584,2.398186206817627,0.0,0.2694117486934979,0.0,9.963808286446939e-05,1.6000000000000008,0,143.05763855624738,0.009509697556495667,0.0,0.08023401587964897,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815.529510174878,-15.243840217590332,0.0,0.06808696687221527,176510,0.0,0.0,243.21457033805822,31.2256657039057,1.1596524715423584,0.0,0.31338409396251776,1.0,9.962977927760755e-05,43.44999999999967,1,1312.4525855150243,0.009408412501215935,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.1917954944074,-16.217823028564453,0.0,0.06001656502485275,177015,0.0,1.0,0.0,37.05187526622275,2.239382266998291,0.0,0.17861962947692275,0.0,9.962877779373723e-05,4.749999999999991,0,90.38153251532292,0.00939666572958231,0.0,0.16114058355437666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,694.07,0.18929065763950348,1442,472,188.29183298999996,187016,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.54963661171496,-14.867778778076172,0.0,0.0670338049530983,177273,0.0,1.0,119.98976563766492,30.515722589240912,2.043489933013916,0.0,0.3567129238013608,0.0,9.962826614650445e-05,0.0,0,92.38864726455246,0.009387350641191006,0.0,0.046012269938650305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.2572606690228,-14.88731575012207,0.0,0.07765839993953705,178001,0.0,1.0,13.062748897101242,21.281312311006307,1.4783854484558105,0.0,-0.036788164592622595,0.0,9.962682243585095e-05,0.0,0,-26.818571988021873,0.009335227310657501,0.0,0.09532215357458076,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.94126684521325,-15.985337257385254,0.0,0.051282964646816254,178995,1.0,0.0,127.57185496054844,26.068671398673427,-2.8355484008789062,0.0,0.30946037174403573,0.0,9.962485123251261e-05,29.90000000000029,0,307.91306988531556,0.009285969659686089,0.0,0.22120343839541548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.665716948919,-15.447086334228516,0.0,0.049975477159023285,179857,0.0,1.0,0.0,21.68483224428749,-0.668274998664856,0.0,0.3551408297536401,0.0,9.962314181449994e-05,37.65,0,306.4865360773914,0.009283224120736122,0.0,0.17155612244897958,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,709.14,0.18881067633628845,1587,476,192.22112006,189858,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.15459067514166,-15.501056671142578,0.0,0.0654943436384201,179975,0.0,1.0,0.0,34.13349249715301,-0.000537186861038208,0.0,-0.0028959344977136604,0.0,9.962290781178901e-05,2.3499999999999996,0,-0.3446162052279256,0.009274481795728207,0.0,0.029672045809474232,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-15.018228530883789,,0.12222987413406372,179999,,,,,0.17389920353889465,,,,9.96228602180511e-05,,,,0.009279409423470497,,,,,,,,,,,0.42320048809051514,4.551296710968018,31.85013198852539,0.39813756942749023,0.01933032087981701,0.08010706305503845,0.05010746046900749,6.621381759643555,0.11090923845767975,0.20001167058944702,4.061605453491211,0.3910359740257263,40.229976654052734,0.09005531668663025,0.32491564750671387,0.9800900816917419,0.21104508638381958,0.4203298091888428,0.45960092544555664,0.6281802654266357,0.047552742063999176,20.186458587646484,0.46528929471969604,0.13059353828430176,16.47394371032715,0.743079662322998,4.795810222625732,19.82638931274414,10.615179061889648,0.004861423745751381,1.7558573484420776,20.19923210144043,19.143217086791992
439.1428017290309,-16.736900329589844,0.0,0.06532958149909973,181106,1.0,0.0,103.53172938323321,27.949385764501194,0.30268681049346924,0.0,0.36507237701209816,0.0,9.962066496930806e-05,20.450000000000156,0,413.2619307776951,0.009286101907491684,0.0,0.3098871930988719,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.9951161984354,-14.392294883728027,0.0,0.09019862115383148,182661,0.0,0.0,362.10053339369176,34.718238976290834,0.6510173082351685,0.0,0.3770243754235351,0.0,9.961758135020604e-05,0.9500000000000003,2,586.6499281590206,0.009250326082110405,0.0,0.3034953111679454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274.9993677632883,-16.094446182250977,0.0,0.05888020247220993,185727,0.0,1.0,385.7294441956143,29.944493516357902,-1.193793773651123,0.0,0.42411005641175653,0.0,9.961150150605716e-05,65.29999999999843,3,1300.7455430148573,0.009195406921207905,0.0,0.7612792689891491,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,759.24,0.18767186999320984,1891,480,212.90768942000005,195728,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.10594433918595,-16.83102798461914,0.0,0.08337312191724777,186159,0.0,1.0,61.24470033970479,35.31506444913715,-2.1239309310913086,0.0,0.2908862173025499,0.0,9.96106448698149e-05,8.649999999999988,1,125.95373209200409,0.009220658801496029,0.0,0.11309192200557103,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.25062641501427,-16.229019165039062,0.0,0.08539536595344543,186647,0.0,1.0,1.0694606919843608,25.557063481984894,1.1354420185089111,0.0,0.21049635223975127,0.0,9.960967719258681e-05,16.250000000000096,0,102.93271624523837,0.009211456403136253,0.0,0.082010582010582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.37966573610902,-16.760330200195312,0.0,0.10501829534769058,186907,0.0,1.0,86.41436936814743,30.511859985724197,0.808870792388916,0.0,0.2192744032862394,0.0,9.960916162877945e-05,0.0,0,57.23061925770848,0.00920210499316454,0.0,0.0454733360892931,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364.9970884853974,-16.88095474243164,0.0,0.08486860990524292,189651,0.0,0.0,234.99041329541268,35.81835200031943,0.12455715239048004,1.0,0.3450243536043104,0.0,9.960372052943172e-05,23.5000000000002,3,947.091850643832,0.009271567687392235,0.0,0.8608590441621294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,785.08,0.18695534765720367,2091,484,221.81114226000003,199652,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-17.143566131591797,,0.12639538943767548,189999,,,,,0.32596343755722046,,,,9.960303048814603e-05,,,,0.009274977259337902,,,,,,,,,,,0.41328543424606323,5.177596569061279,31.482467651367188,0.4188804626464844,0.015891512855887413,0.09258131682872772,0.056938834488391876,6.325753688812256,0.11685968190431595,0.2317541241645813,4.659523010253906,0.38331925868988037,36.89127731323242,0.10070157796144485,0.32503268122673035,0.7998035550117493,0.21091145277023315,0.39537519216537476,0.43532997369766235,0.6255336403846741,0.05548989400267601,21.081825256347656,0.4106985926628113,0.1256881058216095,16.358562469482422,0.7504366636276245,5.312792778015137,19.29206657409668,10.903828620910645,0.004401583224534988,1.8157830238342285,19.67951774597168,21.624286651611328
533.3873459231108,-16.567153930664062,0.0,0.09547004848718643,190915,0.0,1.0,171.1112178098597,30.380003683298572,-0.5665697455406189,0.0,0.28915206774302266,0.0,9.960121418406173e-05,25.550000000000228,2,365.7773656949237,0.009263869374990463,0.0,0.31322634200332045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.81862839963287,-17.357070922851562,0.0,0.07851144671440125,191361,1.0,0.0,92.84600180693995,36.57329221819695,0.43607985973358154,0.0,0.3613553108081236,0.0,9.960032983242122e-05,4.699999999999991,1,161.52582393123126,0.009281900711357594,0.0,0.12871888281724347,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.98738791886717,-17.307849884033203,0.0,0.27318304777145386,191467,1.0,0.0,21.399728989581774,18.957991632539148,-1.425650715827942,0.0,0.14434104851898144,0.0,9.960011965077308e-05,1.5500000000000007,0,15.444492191531015,0.009300654754042625,0.0,0.01368570080226522,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.12268550880253,-17.73963737487793,0.0,0.12423859536647797,191736,1.0,0.0,0.0,39.05031033844511,0.37492403388023376,0.0,0.35689955997205464,0.0,9.959958626627037e-05,0.65,0,96.36288119245475,0.009294350631535053,0.0,0.08995686999383858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,788.09,0.1864921897649765,2194,488,224.01950146,201737,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.032684823963791,-16.894691467285156,0.0,0.09275375306606293,191781,0.0,1.0,0.0,15.828710679777226,-1.0560234785079956,0.0,-0.5644442593953813,0.0,9.959949703851971e-05,2.25,0,-25.96443593218754,0.009284082800149918,0.0,0.005942733657482442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.61139173805714,-16.984107971191406,0.0,0.1024148017168045,192368,0.0,0.0,142.515693397744,31.09256746962584,-1.8799397945404053,0.0,0.3872822041389276,0.0,9.959833311576314e-05,3.5499999999999954,1,227.72193603368945,0.009348978288471699,0.0,0.122533748701973,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.77810860332102,-15.689554214477539,0.0,0.09732919931411743,192674,1.0,0.0,18.227871476114576,26.303723865872076,2.370692729949951,0.0,0.18602701071531935,0.0,9.959772637168722e-05,1.5500000000000007,0,57.11029228960304,0.009364786557853222,0.0,0.056129985228951254,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419.58244864828885,-17.482131958007812,0.0,0.07838772982358932,193703,1.0,0.0,127.07191295835814,29.351261982606353,-2.1149110794067383,0.0,0.43463631728400254,0.0,9.959568605964524e-05,19.900000000000148,0,447.6754068025226,0.009376403875648975,0.0,0.24439584472389284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,755.17,0.18614834547042847,2302,492,214.55968816999996,203704,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.328391920775175,-16.908124923706055,0.0,0.10869836807250977,193769,0.0,0.0,0.0,24.242114243236777,0.06812214851379395,0.0,-0.20189930183849616,0.0,9.959555519486664e-05,3.2999999999999963,0,-13.527253223179244,0.009375710040330887,0.0,0.010231316725978648,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.66464183013886,-17.167335510253906,0.0,0.08897820115089417,194415,0.0,1.0,233.9151319259913,35.93749146659208,-1.0141165256500244,0.0,0.43857392388218686,0.0,9.959427431083809e-05,3.8499999999999943,2,283.7573287517749,0.009420573711395264,0.0,0.13992537313432835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
