custom/avg_speed,custom/total_distance,custom/total_reward,custom/routes_completed,custom/mean_reward,custom/avg_center_dev,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,train/std,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,train/ent_coef_loss,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss
13.880598045414562,14.479490436177002,8.653896337956894,0.25862068965517243,0.11386705707838018,0.4769776520278373,,,,,,,,,,,,,
20.689289097863963,50.35649298049975,45.66937446241587,0.1702127659574468,0.2594850821728174,0.4185753190410036,,,,,,,,,,,,,
15.945881423430041,25.085359108576085,33.03486789971795,0.5909090909090909,0.28977954297998204,0.3353412550962307,,,,,,,,,,,,,
9.028599407656795,6.640440043149283,-2.072581539913811,0.013108614232209739,-0.038381139628033537,0.4372190330975051,,,,,,,,,,,,,
,,,,,,56,22,199,4416,0.04978706315159798,78.85714285714286,9.742728303571429,,,,,,
16.162489818506717,20.46008724279818,3.563147387547488,0.4666666666666667,0.03872986290812487,0.8095114447150615,,,,,,,,,,,,,
11.704100569890995,12.022955964202993,0.8396265313739093,0.023346303501945526,0.011195020418318791,0.5290893113024744,,,,,,,,,,,,,
11.384003658124918,10.598231721087359,3.012983734559823,0.2619047619047619,0.0443085843317621,0.4275701649602972,,,,,,,,,,,,,
13.450502127267281,16.65892602794338,24.64509518424139,0.029462738301559793,0.27383439093601547,0.18515580042019053,,,,,,,,,,,,,
,,,,,,60,22,212,4737,0.04978706315159798,78.95,9.622788866666667,,,,,,
16.48734298482729,23.393212973722257,17.592331564247903,0.10572687224669604,0.17079933557522237,0.3911086343340216,,,,,,,,,,,,,
15.537256511705712,19.240777113940567,7.5160852006793775,0.053824362606232294,0.08351205778532642,0.6321243338294751,,,,,,,,,,,,,
13.557070573840406,13.853489609085955,7.955024366449109,0.3181818181818182,0.10750032927633932,0.31783686879817924,,,,,,,,,,,,,
17.755856283436078,27.391330055659637,18.650997238382562,0.07871720116618076,0.16652676105698716,0.4826396092039588,,,,,,,,,,,,,
,,,,,,64,22,227,5112,0.04978706315159798,79.875,9.82493628125,,,,,,
10.846939636110893,8.904815622721799,3.522291418098497,0.19148936170212766,0.05870485696830829,0.4256908338867485,,,,,,,,,,,,,
16.777340956720813,24.532697511138394,7.518116800407142,0.08108108108108109,0.07092563019252021,0.5317242684708423,,,,,,,,,,,,,
8.813961744984628,7.979654455091804,8.898619696372709,0.08333333333333333,0.13482757115716226,0.14881168525703956,,,,,,,,,,,,,
14.167350615289056,19.70529536670074,8.211741150946384,0.07692307692307693,0.08130436783115232,0.5173551197435317,,,,,,,,,,,,,
,,,,,,68,22,241,5441,0.04978706315159798,80.01470588235294,9.65676188235294,,,,,,
14.945709222703456,24.064648410654627,13.574727453902778,0.2976190476190476,0.11602331157181861,0.5508255048558921,,,,,,,,,,,,,
20.82475332755652,40.834288385813124,20.379827273124345,0.10309278350515463,0.1435199103741151,0.5060171100901162,,,,,,,,,,,,,
11.644550064644047,11.97762950451579,1.0854201953290357,0.047619047619047616,0.014472269271053809,0.5936383172725167,,,,,,,,,,,,,
11.830865073879739,14.154772765818052,13.985122277973357,0.04,0.16074853193072824,0.3102959847645365,,,,,,,,,,,,,
,,,,,,72,22,258,5858,0.04978706315159798,81.36111111111111,9.797210180555556,,,,,,
12.071934817756445,13.599470017594285,9.555112072237733,0.358974358974359,0.11652575697850895,0.4043583321767558,,,,,,,,,,,,,
18.56344289397812,25.562280442536576,27.62574940777008,0.12745098039215685,0.2762574940777008,0.3212030637925708,,,,,,,,,,,,,
10.3212750678862,8.167471859022044,-2.679688922604523,0.13793103448275862,-0.046201533148353846,0.5185585051700552,,,,,,,,,,,,,
13.401814955834013,14.730167778907344,10.501724818402668,0.023076923076923078,0.13127156023003334,0.4393416837570697,,,,,,,,,,,,,
,,,,,,76,22,271,6174,0.04978706315159798,81.23684210526316,9.870890657894739,,,,,,
11.647187292472163,9.377071906346828,1.5618158682261019,0.1724137931034483,0.026471455393662743,0.46482278975455926,,,,,,,,,,,,,
12.959209233803575,15.640212275029626,13.330319185807426,0.04664723032069971,0.15148089983872073,0.3144022104697339,,,,,,,,,,,,,
13.790304129340575,15.32932384731248,11.518242876173591,0.36363636363636365,0.14220052933547644,0.3393985351955758,,,,,,,,,,,,,
11.282695060614119,10.539872935274616,9.889806845299852,0.0291005291005291,0.14543833596029193,0.26634681901089885,,,,,,,,,,,,,
,,,,,,80,22,284,6466,0.04978706315159798,80.825,9.82754285,,,,,,
19.20876768736359,31.493705036584288,5.094046713387442,0.7555555555555555,0.042807115238549936,0.8317034437743432,,,,,,,,,,,,,
11.573440670812566,9.340194932185113,-1.5347372872049032,0.025210084033613446,-0.026012496393303445,0.5800711052537447,,,,,,,,,,,,,
12.3937148753429,11.557918757433072,3.368134891275009,0.2857142857142857,0.0495313954599266,0.5265347322821368,,,,,,,,,,,,,
11.42625535076497,12.871906012063846,16.66031603666026,0.05429864253393665,0.20317458581293,0.29138794362632525,,,,,,,,,,,,,
,,,,,,84,22,296,6790,0.04978706315159798,80.83333333333333,9.636980738095238,,,,,,
9.889936256432206,8.094786560628563,0.28344243050744744,0.039647577092511016,0.004724040508457457,0.411220228059584,,,,,,,,,,,,,
16.573733854599293,25.34844607114792,28.93142198118815,0.08201892744479496,0.2606434412719653,0.3710382486132857,,,,,,,,,,,,,
9.890147919944859,8.513281841995195,-2.8547307873384353,0.20454545454545456,-0.04531318710061009,0.5644027035929841,,,,,,,,,,,,,
13.195395421325598,13.926345448126085,12.619838481562091,0.023608768971332208,0.16389400625405312,0.3097076614900988,,,,,,,,,,,,,
,,,,,,88,22,310,7097,0.04978706315159798,80.64772727272727,9.638659556818181,,,,,,
12.4533089235516,12.106959253142122,8.766030785304359,0.2765957446808511,0.12346522232823041,0.34744190000955766,,,,,,,,,,,,,
9.465977414063474,6.691074129244953,-2.76566620908613,0.015317286652078774,-0.05318588863627173,0.43632648094829396,,,,,,,,,,,,,
9.617525713128446,7.117031324538402,5.158829897734217,0.08333333333333333,0.09553388699507809,0.1885813105823271,,,,,,,,,,,,,
7.349952225758586,5.17415139451623,-1.3778255990731854,0.022900763358778626,-0.027016188217121283,0.21782233104551366,,,,,,,,,,,,,
,,,,,,92,22,320,7321,0.04978706315159798,79.57608695652173,9.323575152173913,,,,,,
12.146219249667364,11.463891762541607,11.522055854152146,0.13095238095238096,0.1669863167268427,0.2945006671648606,,,,,,,,,,,,,
9.028943157446205,6.261699849739671,-4.689971532835634,0.0196078431372549,-0.09196022613403204,0.4835989488878128,,,,,,,,,,,,,
15.061297149414958,18.027969145274255,13.741447663503905,0.07142857142857142,0.15794767429314832,0.4833849553918331,,,,,,,,,,,,,
14.819529591546377,23.497453044634312,19.823240519441555,0.06666666666666667,0.1723760045168831,0.46631373628387435,,,,,,,,,,,,,
,,,,,,96,22,334,7639,0.04978706315159798,79.57291666666667,9.35291284375,,,,,,
15.159076979345413,23.775032312973053,35.553681751145255,0.6153846153846154,0.31187440132583555,0.2270300096178662,,,,,,,,,,,,,
15.347585395643426,20.294971263268963,31.004094709746347,0.05449591280653951,0.3229593198931911,0.2713473154150714,,,,,,,,,,,,,
12.92464104259896,12.93720283638686,11.421602812088018,0.22413793103448276,0.1564603124943564,0.37975695643576335,,,,,,,,,,,,,
11.2975433058469,8.579591993242502,4.223195241312226,0.013062409288824383,0.07678536802385864,0.31318246099287994,,,,,,,,,,,,,
,,,,,,100,22,349,7973,0.04978706315159798,79.73,9.7979643,,,,,,
9.017415902016758,8.133294309023768,0.463666509178017,0.13793103448275862,0.007025250139060864,0.39769880546240965,,,,,,,,,,,,,
15.342774918569386,21.312219446874224,1.071740542591865,0.0670926517571885,0.010611292500909553,0.7048694457997754,,,,,,,,,,,,,
10.803693624069382,10.249992361641489,1.9835172028063184,0.25,0.0287466261276278,0.5130303474990302,,,,,,,,,,,,,
14.787822215324981,17.848234122509893,4.900737295275343,0.18556701030927836,0.05569019653721981,0.5374807460607552,,,,,,,,,,,,,
,,,,,,104,22,362,8293,0.04978706315159798,79.69,9.338453610000002,,,,,,
13.018381435887102,12.7168644774938,14.130945614692209,0.28888888888888886,0.19902740302383393,0.2777874306291577,,,,,,,,,,,,,
10.28692079940035,9.150674198986962,3.269612882493032,0.025906735751295335,0.05030173665373895,0.40607011856693287,,,,,,,,,,,,,
11.206360441582328,9.040139544173144,4.189873615139261,0.21428571428571427,0.07101480703625866,0.4213135492282913,,,,,,,,,,,,,
15.618820612513696,19.781628628843464,24.978318484845012,0.0778688524590164,0.27150346179179363,0.34378320428993975,,,,,,,,,,,,,
,,,,,,108,22,375,8576,0.04978706315159798,79.92,9.57667399,,,,,,
14.470747711073434,18.71360674034804,8.881996119952134,0.08370044052863436,0.09448932042502271,0.4514216186210314,,,,,,,,,,,,,
16.36743259583217,27.754054700839333,28.641924580855758,0.7435897435897436,0.23286117545411186,0.3387527328954797,,,,,,,,,,,,,
15.358760138961234,19.429693652666174,17.63657171568997,0.45454545454545453,0.191701866474891,0.3242276426581622,,,,,,,,,,,,,
8.448311627351977,5.607493473915383,-3.9375406160855766,0.013477088948787063,-0.0803579717568485,0.4195656868484141,,,,,,,,,,,,,
,,,,,,112,22,389,8930,0.04978706315159798,80.05,9.63025095,,,,,,
10.96940372342632,13.139495609910227,17.583409720054167,0.2978723404255319,0.20210815770177204,0.21389084160994076,,,,,,,,,,,,,
9.135012242524605,8.238625148776919,1.051958411728453,0.015968063872255488,0.01593876381406747,0.4250484908296506,,,,,,,,,,,,,
11.261225734951289,11.279857556568459,6.4220361847551715,0.125,0.08797309842130371,0.4634028810542501,,,,,,,,,,,,,
10.58785794902733,9.86526036215946,5.612133551075587,0.05084745762711865,0.08253137575111158,0.3787420269846655,,,,,,,,,,,,,
,,,,,,116,22,402,9220,0.04978706315159798,80.28,9.75178019,,,,,,
15.218552467504141,22.222649266299413,28.98004589893378,0.27380952380952384,0.2733966594239036,0.3173140069652519,,,,,,,,,,,,,
16.19139660403133,18.033600543858483,18.469052469128115,0.055900621118012424,0.22801299344602613,0.3860832299997532,,,,,,,,,,,,,
17.51264885971682,32.37347081984626,3.6403091533327014,0.12698412698412698,0.02716648621890076,0.7318552143413699,,,,,,,,,,,,,
8.623591856429833,6.4314983994700015,0.22898146912212347,0.01834862385321101,0.004163299438584063,0.32693990201297096,,,,,,,,,,,,,
,,,,,,120,22,418,9592,0.04978706315159798,81.1,9.689176459999999,,,,,,
17.507724331610934,26.54872700397391,11.378718305481943,0.6923076923076923,0.10344289368619948,0.6223752533725655,,,,,,,,,,,,,
15.551822684690919,21.804733537021093,6.520376025614301,0.07692307692307693,0.06392525515308138,0.4462609193842068,,,,,,,,,,,,,
17.375985727997385,26.558020766242407,19.037980290030116,0.4482758620689655,0.17151333594621726,0.32244847178162794,,,,,,,,,,,,,
11.048039966526757,8.29137297696434,4.717398562354644,0.018823529411764704,0.08577088295190262,0.33323153144392154,,,,,,,,,,,,,
,,,,,,124,22,436,9966,0.04978706315159798,81.71,9.7064924,,,,,,
10.045908374495292,8.091284481168259,4.446179031591468,0.13793103448275862,0.07535896663714353,0.3282504578235986,,,,,,,,,,,,,
7.286629727501732,12.87327321448538,21.12313944472762,0.05855855855855856,0.16502452691193453,0.25567573709565034,,,,,,,,0.9906152533367276,-0.03019489863072522,128,-4.397359039634466,9.7997886128128e-05,2.070064704865217
2.7300724420475424,3.87308431888232,-5.283802857400013,0.09090909090909091,-0.04938133511588797,0.17249654704515832,,,,,,,,0.9778794860467315,-0.07298921496840194,256,-7.223301418125629,9.79726733312e-05,2.3966535115614533
8.79238334520981,3.4387477790005505,-7.339690752894887,0.013953488372093023,-0.24465635842982955,0.4683593537205984,,,,,,,,,,,,,
,,,,,,128,22,450,10286,0.04981517791748047,81.52,9.376339029999999,,,,,,
17.085763632772117,14.213848216226324,-5.758963164495023,0.3111111111111111,-0.09440923220483645,0.5599198969184513,,,,,,,,0.9716999167576432,-0.09407292027026415,320,-8.448898814618587,9.7960068155392e-05,2.1478075361810625
9.908734432637937,7.2531011493410915,-3.60331076058337,0.018276762402088774,-0.06672797704784018,0.4372839911030242,,,,,,,,0.965535432100296,-0.11893610341940075,384,-9.89987002313137,9.7947463794688e-05,2.0726477848365903
13.684790953855961,12.659976950497366,-5.506400483409238,0.2619047619047619,-0.08097647769719468,0.7929470493682879,,,,,,,,0.959380297921598,-0.13705954002216458,448,-10.933230206370354,9.7934860249088e-05,1.923521388322115
1.5546447053912245,3.7573994429549202,-5.620015215145187,0.008298755186721992,-0.030378460622406418,0.11006367320166888,,,,,,,,0.9414044329896569,-0.19914023065939546,640,-14.096164658665657,9.7897054502912e-05,1.724726908840239
,,,,,,132,22,467,10650,0.049818556755781174,82.55,8.72767133,,,,,,
7.953414816562981,3.0883410240057856,-7.550088309531221,0.013215859030837005,-0.25166961031770735,0.4254727939996875,,,,,,,,,,,,,
10.282269090849738,4.82335294096265,-5.4913862910336,0.027777777777777776,-0.15689675117238858,0.44968426226832997,,,,,,,,0.9355980036780238,-0.21910369116812944,704,-15.01880806684494,9.788445421772799e-05,1.5533161517232656
10.048011900585786,4.558690421283245,-6.614547680048133,0.11363636363636363,-0.19454552000141567,0.4941709398628234,,,,,,,,,,,,,
10.901207169151744,6.074936844524927,-2.6576880377548395,0.015113350125944584,-0.06482165945743511,0.4418535519515728,,,,,,,,0.929806905798614,-0.2409981214441359,768,-15.885261937975883,9.787185474764801e-05,1.5896441070362926
,,,,,,136,22,475,10786,0.04981774836778641,80.88,8.33075758,,,,,,
13.491442827728706,9.175237279618159,-2.6523719866195625,0.2127659574468085,-0.053047439732391254,0.5840857861444845,,,,,,,,0.924041822552681,-0.2616278228815645,832,-16.726406037807465,9.785925609267198e-05,1.4722285140305758
11.08676439531548,5.832263840711676,-4.770161247742586,0.022388059701492536,-0.12231182686519453,0.4931233729460053,,,,,,,,,,,,,
2.6465438811012048,3.274790129158646,-6.920533980907515,0.03125,-0.07208889563445328,0.15402195995330903,,,,,,,,0.9124797498807311,-0.3050790017005056,960,-18.27656501531601,9.783406122803202e-05,1.5045659337192774
8.079750499807982,2.8985993849346414,-8.159140965933855,0.0042643923240938165,-0.2913978916404948,0.44382548965130003,,,,,,,,,,,,,
,,,,,,140,22,486,10995,0.04981549456715584,79.92,7.77912915,,,,,,
14.529128222776857,9.053702384000644,-6.567189530975728,0.10714285714285714,-0.14276498980382019,0.7675720289446224,,,,,,,,0.9067732924595475,-0.3288342251908034,1024,-19.099880039691925,9.7821465018368e-05,1.4794140011072159
14.433191541372837,11.861398359993473,2.370222005634293,0.025477707006369428,0.03950370009390489,0.5202548701585775,,,,,,,,0.9010362969711423,-0.3510097083635628,1088,-19.68921646475792,9.7808869623808e-05,1.679238636046648
9.121584217133266,5.0471870640758425,-5.785319788982084,0.01984126984126984,-0.1411053607068801,0.4920754151942916,,,,,,,,0.8954263394698501,-0.36029532831162214,1152,-20.152020901441574,9.7796275044352e-05,1.7204910991713405
5.711573068153958,2.7795018542092294,-8.067967838080342,0.005249343832020997,-0.21231494310737742,0.4043204731119159,,,,,,,,,,,,,
,,,,,,144,22,496,11176,0.04981746897101402,78.01,7.190117540000001,,,,,,
6.730750255409141,3.160451593226753,-8.231513943406704,0.07692307692307693,-0.22865316509463066,0.477601318003371,,,,,,,,0.8899207469075918,-0.38052110746502876,1216,-20.56327685713768,9.778368128000001e-05,1.6050259098410606
5.159341607134877,3.55647095059976,-7.3552807988808055,0.017341040462427744,-0.1414477076707847,0.38983190797302414,,,,,,,,,,,,,
8.069162971184722,3.6184469582512975,-6.8811053636573725,0.05172413793103448,-0.20238545187227566,0.4111324284367741,,,,,,,,0.8844642704352736,-0.40558343520388007,1280,-21.189017325639725,9.777108833075198e-05,1.6222101412713528
5.258391189550804,1.7005983535200357,-7.12470371216124,0.01694915254237288,-0.296862654673385,0.1417209435398378,,,,,,,,,,,,,
,,,,,,148,22,504,11318,0.0498197041451931,75.97,6.523901890000001,,,,,,
8.608182707487632,3.6445382675155997,-6.852424081430797,0.06896551724137931,-0.21413825254471242,0.41861633465978304,,,,,,,,0.8790168790146708,-0.4220304796472192,1344,-21.761819660663605,9.775849619660801e-05,1.6141919614747167
8.736088784439572,3.8142173727974296,-7.01733973764135,0.005555555555555556,-0.21264665871640456,0.4679372948075749,,,,,,,,,,,,,
7.792894240840863,3.150609943899326,-7.6207699087060865,0.06818181818181818,-0.2458312873776157,0.4204354041697444,,,,,,,,0.8736430611461401,-0.4373600925318897,1408,-22.001428097486496,9.774590487756801e-05,1.6761040762066841
8.358324658525234,3.3869665304664522,-7.759471267406462,0.013824884792626729,-0.25030552475504714,0.4853145544183926,,,,,,,,,,,,,
,,,,,,152,22,512,11441,0.04981830343604088,74.41,6.164365920000002,,,,,,
15.991782843179335,11.072220700327307,-0.12481341903810694,0.24444444444444444,-0.0024473219419236655,0.3856260163659323,,,,,,,,0.8682174757122993,-0.4728648201562464,1472,-22.545347839593887,9.773331437363199e-05,1.8863464817404747
13.620298792548427,10.045303716789931,1.9150540116043722,0.05113636363636364,0.03546396317785874,0.3902106183907316,,,,,,,,0.8628016589209437,-0.4933278667740524,1536,-22.92766508460045,9.772072468480001e-05,2.0451375916600227
10.322372980089268,27.607550321612507,43.46125171564205,0.6666666666666666,0.22402707069918582,0.2765524172397565,,,,,,,,0.8467883411794901,-0.5412349491380155,1728,-24.309791684150696,9.768296050892801e-05,2.125084485858679
4.811567830445128,9.733413135632873,3.556018358907151,0.01282051282051282,0.023706789059381006,0.46960653970583915,,,,,,,,0.8364517679437995,-0.5825128518044949,1856,-25.137015759944916,9.765778846720001e-05,2.030686864629388
,,,,,,156,22,538,11886,0.04982287809252739,74.7,5.7989067,,,,,,
5.643267155248472,3.304028472164646,-7.616672711991967,0.013215859030837005,-0.16925939359982148,0.3017968989985861,,,,,,,,0.8313789945095778,-0.5928427986800671,1920,-25.51312267780304,9.7645203668992e-05,2.0257774498313665
8.721452816378086,3.286981315119192,-7.9180304285609235,0.007389162561576354,-0.27303553201934216,0.4913915854162552,,,,,,,,,,,,,
9.436723458600655,3.9914268325082958,-4.906018976465785,0.09090909090909091,-0.15331309301455578,0.3876296662415837,,,,,,,,0.8263866696506739,-0.600657856091857,1984,-25.670642346143723,9.7632619685888e-05,2.1844947058707476
7.782423765080673,3.117245106259361,-8.17925104646852,0.004672897196261682,-0.26384680795059745,0.4820612055138754,,,,,,,,,,,,,
,,,,,,160,21,546,12019,0.04981832578778267,72.82,5.192113839999999,,,,,,
10.858922167476578,5.164868769003078,-3.640885903771065,0.10638297872340426,-0.10113571954919626,0.33132122042170337,,,,,,,,0.8215063046664,-0.6117240851745009,2048,-26.067967921495438,9.762003651788799e-05,2.1000660937279463
6.5333240991824555,2.0371339577250183,-7.957716604212906,0.0030721966205837174,-0.33157152517553773,0.2704692240778542,,,,,,,,,,,,,
9.77799896538558,4.504858890781179,-7.792968986197394,0.052083333333333336,-0.22920497018227629,0.610341012936658,,,,,,,,0.8166506439447403,-0.6354787703603506,2112,-26.298650413751602,9.760745416499201e-05,2.1107043717056513
10.989321357301199,9.646191594889387,17.653588582715884,0.02386634844868735,0.2758373216049357,0.09060048706188893,,,,,,,,0.8117365073412657,-0.6662136842496693,2176,-26.990549832582474,9.759487262720002e-05,2.560071714222431
,,,,,,164,21,555,12173,0.04981468245387077,70.61,4.65759715,,,,,,
11.320769618444313,5.796140116639435,-6.322798106561693,0.07142857142857142,-0.16638942385688668,0.5492979555259376,,,,,,,,,,,,,
